"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"58968","AT 2020iqs","13:55:17.500","+35:56:12.38","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cgu","PS1 - GPC1","","1","1","","21.29","r-Sloan","2020-01-25 14:49:55.200","YSE_Bot1","",""
"58966","AT 2020iqq","13:07:35.133","+18:21:34.06","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cib","PS1 - GPC1","","1","1","","21.23","g-Sloan","2020-01-19 14:26:52.800","YSE_Bot1","",""
"58964","AT 2020iqo","13:11:07.183","+06:38:10.39","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20chz","PS1 - GPC1","","1","1","","19.7","i-Sloan","2020-02-04 13:35:02.400","YSE_Bot1","",""
"58954","AT 2020iqe","13:46:06.483","+30:29:58.64","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20che","PS1 - GPC1","","1","1","","20.75","g-Sloan","2020-01-21 15:46:04.800","YSE_Bot1","",""
"58952","AT 2020iqc","12:52:22.282","+17:52:14.72","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cik","PS1 - GPC1","","1","1","","21.25","g-Sloan","2020-03-23 12:00:00.000","YSE_Bot1","",""
"58948","AT 2020ipy","12:55:30.525","+04:04:31.47","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cim","PS1 - GPC1","","1","1","","19.59","i-Sloan","2020-01-19 14:36:57.600","YSE_Bot1","",""
"58943","AT 2020ipt","12:46:55.598","+11:56:47.75","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cds","PS1 - GPC1","","1","1","","19.06","z-Sloan","2020-02-04 13:17:45.600","YSE_Bot1","",""
"58932","AT 2020ipi","15:49:26.832","+21:07:51.76","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20chm","PS1 - GPC1","","1","1","","21.06","r-Sloan","2020-03-23 12:21:36.000","YSE_Bot1","",""
"58913","AT 2020iop","19:23:39.590","+33:49:40.19","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia20cay","Gaia - Gaia-photometric","","1","1","","17.81","G-Gaia","2020-03-23 19:36:28.800","Gaia_Bot1","",""
"58890","AT 2020ins","11:35:29.339","+13:50:24.92","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20cpn","PS1 - GPC1","","1","1","","20.75","r-Sloan","2020-01-21 13:35:02.400","YSE_Bot1","",""
"58876","AT 2020ine","15:13:37.251","+10:55:13.06","","","","","YSE","Pan-STARRS1","","Pan-STARRS1","PS20ckm","PS1 - GPC1","","1","1","","20.8","r-Sloan","2020-03-24 14:45:36.000","YSE_Bot1","",""
