-69.145640, -7.08219, -69-7, 0.0000e+00, 2967, 58585.4062
-100.849120, 19.29127, -101+19, 0.0000e+00, 3187, 58585.4062
-95.694270, -21.37754, -96-21, 0.0000e+00, 2687, 58585.4062
-71.210230, 11.93947, -71+12, 0.0000e+00, 735, 58585.4062
-111.944480, 3.46673, -112+3, 0.0000e+00, 1848, 58585.4062
-75.764970, -17.29471, -76-17, 0.0000e+00, 748, 58585.4062
-88.281180, 22.25450, -88+22, 0.0000e+00, 2306, 58585.4062
-106.673370, -15.13744, -107-15, 0.0000e+00, 3242, 58585.4062
-67.571070, 0.31412, -68+0, 0.0000e+00, 3208, 58585.4062
-107.183050, 14.73123, -107+15, 0.0000e+00, 2052, 58585.4062
-87.581870, -22.42074, -88-22, 0.0000e+00, 2505, 58585.4062
-76.044620, 17.95743, -76+18, 0.0000e+00, 3119, 58585.4062
-112.291240, -4.15984, -112-4, 0.0000e+00, 1997, 58585.4062
-70.385920, -11.68517, -70-12, 0.0000e+00, 1285, 58585.4062
-96.547340, 21.85503, -97+22, 0.0000e+00, 976, 58585.4062
-100.680090, -20.29059, -101-20, 0.0000e+00, 921, 58585.4062
-68.481730, 7.96731, -68+8, 0.0000e+00, 2251, 58585.4062
-111.475440, 8.25044, -111+8, 0.0000e+00, 1942, 58585.4062
-79.500140, -20.57009, -80-21, 0.0000e+00, 866, 58585.4062
-83.073720, 22.03521, -83+22, 0.0000e+00, 1903, 58585.4062
-110.100570, -11.62995, -110-12, 0.0000e+00, 3077, 58585.4062
-67.266160, -4.52593, -67-5, 0.0000e+00, 782, 58585.4062
-104.125280, 18.61027, -104+19, 0.0000e+00, 714, 58585.4062
-92.812310, -23.10503, -93-23, 0.0000e+00, 1887, 58585.4062
-71.963960, 15.03726, -72+15, 0.0000e+00, 1763, 58585.4062
-113.367890, 0.61283, -113+1, 0.0000e+00, 1762, 58585.4062
-72.696220, -16.04544, -73-16, 0.0000e+00, 1702, 58585.4062
-91.506720, 23.43857, -92+23, 0.0000e+00, 1739, 58585.4062
-105.337100, -18.07550, -105-18, 0.0000e+00, 1740, 58585.4062
-66.637980, 3.38603, -67+3, 0.0000e+00, 1704, 58585.4062
-109.949540, 12.96303, -110+13, 0.0000e+00, 1703, 58585.4062
-84.148160, -23.00702, -84-23, 0.0000e+00, 1701, 58585.4062
-77.959370, 20.63047, -78+21, 0.0000e+00, 1765, 58585.4062
-112.702960, -7.36568, -113-7, 0.0000e+00, 1773, 58585.4062
-67.993120, -9.46075, -68-9, 0.0000e+00, 1695, 58585.4062
-100.040500, 21.81800, -100+22, 0.0000e+00, 1771, 58585.4062
-98.218690, -22.59321, -98-23, 0.0000e+00, 1736, 58585.4062
-68.620600, 11.21785, -69+11, 0.0000e+00, 1770, 58585.4062
-113.442190, 5.64106, -113+6, 0.0000e+00, 1697, 58585.4062
-76.092040, -19.91392, -76-20, 0.0000e+00, 1698, 58585.4062
-86.013880, 23.86853, -86+24, 0.0000e+00, 1735, 58585.4062
-109.385150, -14.82996, -109-15, 0.0000e+00, 1699, 58585.4062
-65.764870, -1.60820, -66-2, 0.0000e+00, 1734, 58585.4062
-107.322360, 17.36553, -107+17, 0.0000e+00, 1700, 58585.4062
-89.500040, -24.38533, -90-24, 0.0000e+00, 1769, 58585.4062
-73.273810, 18.08517, -73+18, 0.0000e+00, 1768, 58585.4062
-114.371400, -2.53269, -114-3, 0.0000e+00, 1767, 58585.4062
-69.810130, -14.26312, -70-14, 0.0000e+00, 1766, 58585.4062
-95.052010, 24.10601, -95+24, 0.0000e+00, 1733, 58585.4062
-103.431230, -20.86455, -103-21, 0.0000e+00, 1761, 58585.4062
-66.161850, 6.67498, -66+7, 0.0000e+00, 1727, 58585.4062
-112.450930, 10.70812, -112+11, 0.0000e+00, 1705, 58585.4062
-80.526160, -23.03181, -81-23, 0.0000e+00, 1746, 58585.4062
-80.435960, 23.05226, -80+23, 0.0000e+00, 1719, 58585.4062
-112.622780, -10.70896, -113-11, 0.0000e+00, 1732, 58585.4062
-65.928790, -6.80671, -66-7, 0.0000e+00, 1749, 58585.4062
-103.585250, 21.20202, -104+21, 0.0000e+00, 1720, 58585.4062
-95.233720, -24.54415, -95-25, 0.0000e+00, 1731, 58585.4062
-69.284500, 14.52044, -69+15, 0.0000e+00, 1748, 58585.4062
-115.031510, 2.66628, -115+3, 0.0000e+00, 1747, 58585.4062
-72.759290, -18.68751, -73-19, 0.0000e+00, 1721, 58585.4062
-89.402920, 25.25892, -89+25, 0.0000e+00, 1745, 58585.4062
-108.116000, -17.99012, -108-18, 0.0000e+00, 1750, 58585.4062
-64.680880, 1.60571, -65+2, 0.0000e+00, 1729, 58585.4062
-110.336850, 15.58109, -110+16, 0.0000e+00, 1722, 58585.4062
-85.848600, -25.14906, -86-25, 0.0000e+00, 1723, 58585.4062
-75.155630, 20.99498, -75+21, 0.0000e+00, 1744, 58585.4062
-114.922180, -5.90096, -115-6, 0.0000e+00, 1728, 58585.4062
-67.190830, -11.98787, -67-12, 0.0000e+00, 1724, 58585.4062
-98.802220, 24.20804, -99+24, 0.0000e+00, 1725, 58585.4062
-100.954780, -23.41284, -101-23, 0.0000e+00, 1726, 58585.4062
-66.172540, 10.10862, -66+10, 0.0000e+00, 1718, 58585.4062
-114.622130, 8.01787, -115+8, 0.0000e+00, 1716, 58585.4062
-76.841260, -22.47077, -77-22, 0.0000e+00, 1760, 58585.4062
-83.451600, 25.13082, -83+25, 0.0000e+00, 1711, 58585.4062
-112.022170, -14.11329, -112-14, 0.0000e+00, 1706, 58585.4062
-64.242370, -3.78178, -64-4, 0.0000e+00, 1707, 58585.4062
-107.060070, 20.00737, -107+20, 0.0000e+00, 1708, 58585.4062
-91.779210, -26.05698, -92-26, 0.0000e+00, 1742, 58585.4062
-70.499870, 17.79379, -70+18, 0.0000e+00, 1741, 58585.4062
-116.204880, -0.61047, -116-1, 0.0000e+00, 1758, 58585.4062
-69.608400, -16.91273, -70-17, 0.0000e+00, 1710, 58585.4062
-93.153510, 26.13293, -93+26, 0.0000e+00, 1757, 58585.4062
-106.272640, -21.02375, -106-21, 0.0000e+00, 1712, 58585.4062
-64.046460, 5.04897, -64+5, 0.0000e+00, 1715, 58585.4062
-113.082630, 13.29555, -113+13, 0.0000e+00, 1756, 58585.4062
