,ObjectID,FIRST_ROUND,XWIN_WORLD,YWIN_WORLD,LAST_ROUND,NALT,MAXSCORE
281,A202302141043129m051620,4,160.80383799817832,-5.272248571998229,6,4,0.7140000000000001
282,T202302231036441m072842,6,159.1837795666209,-7.478386388149893,6,2,0.857
283,A202302141055258m055617,4,163.85788806570488,-5.938273465843443,6,5,0.8109999999999999
284,A202302141055409m053036,4,163.92076737820832,-5.510262100510453,6,7,0.8340000000000001
285,A202302141045052m055346,4,161.2717876505503,-5.896221479574527,6,4,0.877
286,A202302141039001m055529,4,159.75073836471609,-5.924811445063081,6,3,0.7020000000000001
287,A202302231041387m051924,6,160.41136781195954,-5.323557115814706,6,2,0.885
288,A202302141042566m054338,4,160.73602905752028,-5.72742932873239,6,4,0.737
289,T202302231105513m060815,6,166.46405712742148,-6.137671693199943,6,3,0.8640000000000001
290,A202302141049466m051201,4,162.44425870101728,-5.200472494100112,6,4,0.71
291,A202302141042361m070357,4,160.65064461444948,-7.065922663968537,6,4,0.889
292,A202302141042526m061457,4,160.719519231768,-6.249185254282072,6,5,0.746
293,A202302261303247p064104,7,195.85301183982943,6.684499820615548,7,2,0.981
294,A202302261307253p075930,7,196.85557078381925,7.991855685334065,7,2,0.882
295,A202302261243306p061112,7,190.8778933880457,6.186861066379402,7,2,0.74
296,A202302261302298p061859,7,195.62458080994827,6.316549803824321,7,3,0.929
297,A202302261259022p064616,7,194.7593159304684,6.771222261104191,7,3,0.927
298,A202302261300239p072206,7,195.09999060722305,7.368422177689327,7,3,0.936
299,T202302171308130p071717,5,197.0544028166708,7.288240428224619,7,5,0.924
300,A202302261300159p052153,7,195.0665885404259,5.364740103038373,7,2,0.8909999999999999
301,A202302261257013p065332,7,194.255645687892,6.892289672746589,7,3,0.929
302,A202302261301302p075348,7,195.3762357077248,7.896942519564988,7,2,0.889
303,A202302261236524p053754,7,189.2184448183329,5.631761013554523,7,3,0.914
304,A202302261251526p052739,7,192.96931007872269,5.460928064651828,7,2,0.7979999999999999
305,A202302261255451p070310,7,193.9380005430364,7.052991361851037,7,2,0.847
306,T202302261303377p051357,7,195.9073748297373,5.232668372919057,7,2,0.924
307,T202302261309203p055440,7,197.3349772404049,5.911140230449818,8,2,0.742
308,A202303041331079p183819,8,202.78321748651868,18.638827515160887,8,3,0.968
309,A202303041239470p061717,8,189.9460443997252,6.288236357213446,8,2,0.967
310,A202303041337253p155608,8,204.3556610419961,15.935748330910778,8,3,0.942
311,A202303041337526p182703,8,204.46951512939296,18.450952238441893,8,3,0.985
312,A202303041333220p163942,8,203.3419508221001,16.661904354810062,8,2,0.8909999999999999
313,A202303041333377p172256,8,203.4073427546365,17.382447955199222,8,2,0.816
314,A202303041329476p180228,8,202.44858017397453,18.04122723154734,8,2,0.753
315,A202303041335474p171544,8,203.94755411796456,17.26246426131405,8,2,0.72
316,A202303041340175p164245,8,205.0731192720092,16.712640256191804,8,3,0.952
317,A202303041330459p161728,8,202.6913478890484,16.29118422481609,8,2,0.883
318,T202303041335390p183722,8,203.91258036944927,18.62279818078697,8,2,0.804
319,T202302261259045p053355,7,194.7688742079657,5.565399760110616,8,7,0.746
320,A202303041333129p184119,8,203.3041629674569,18.68882741776901,8,3,0.868
321,A202303041338320p162628,8,204.633365980154,16.44117235217375,8,2,0.93
322,T202303041327439p155806,8,201.9332835324453,15.968610676899806,8,2,0.8690000000000001
323,A202303041334452p191741,8,203.6884045284462,19.29475602847648,8,2,0.907
324,A202303041330089p162852,8,202.53722986249755,16.48112508719584,8,2,0.757
325,T202302261243584p063129,7,190.9934695475941,6.524723508906352,8,3,0.933
326,A202303041332235p184110,8,203.09826159884503,18.686359569298727,8,2,0.909
327,A202303041335243p183158,8,203.85162308821376,18.53290946298173,8,3,0.977
328,A202303041332123p171544,8,203.05126130417045,17.262251691568185,8,2,0.8320000000000001
329,A202303041104067m073936,8,166.02806736228382,-7.660082820858966,9,2,0.877
330,A202303041114239m065655,8,168.59963996969185,-6.948647862962947,9,3,0.762
331,A202303041044395m072500,8,161.16498954508214,-7.416678271523877,9,2,0.895
332,A202303041105535m071743,8,166.4731927580534,-7.295369850566307,9,2,0.907
333,A202303041057015m072104,8,164.25634846478343,-7.351200292827437,9,3,0.945
334,A202303041333350p182359,8,203.39589399305424,18.39996527611636,10,4,0.8440000000000001
335,A202303041334057p183318,8,203.5241542088513,18.555120073832367,10,4,0.976
336,A202303041329398p161514,8,202.41614076676257,16.253940381802494,10,3,0.826
337,T202303041334262p183414,8,203.60957576614464,18.570604580727974,10,3,0.713
338,T202303041332506p190634,8,203.2108915932634,19.109667172764848,10,3,0.8740000000000001
339,A202303041331193p165018,8,202.83074730040173,16.838351963757052,10,3,0.83
340,A202303041335572p162816,8,203.98852361387085,16.471346803943824,10,3,0.947
341,A202303071328028p155107,10,202.01171188780444,15.851993081049905,11,3,0.972
342,T202303071443051p072703,10,220.7713792253637,7.451070636503156,11,2,1.0
343,A202303071335206p165250,10,203.83612901835448,16.880593146055784,11,3,0.985
344,T202303071503280p072026,10,225.8668168719717,7.340568521154081,11,2,0.777
345,T202303071500070p072655,10,225.0293127168944,7.448737205978984,11,2,0.986
