objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host
T202401041003004p022051,10:03:00.357 +02:20:50.865,150.7514891189769,2.347462655895459,150.7514986528555,2.347460094785408,30,2024-01-04T07:28:49.247,21.107078428272892,g,2024-01-07T06:33:10.048,21.035646424053564,r,2024-01-16T06:37:41.343,21.429725327769834,i,1506p022_18217,150.7476977019008,2.349909701381515,20.137346982955933,19.539674818515778,19.039853811264038,nan,nan
C202401041006367p011642,10:06:36.712 +01:16:42.260,151.6529700705189,1.278405567946172,151.6530000956715,1.278362123768716,30,2024-01-04T07:28:49.247,20.454346165074472,g,2024-01-07T06:33:10.048,20.3230589149475,r,2024-01-16T06:37:41.343,20.687993750068415,i,1516p012_8072,151.6530505377622,1.278477533905819,18.497639298439026,17.33957052230835,16.530863046646118,None,None
C202401041000163p015105,10:00:16.309 +01:51:04.831,150.0679553736303,1.851342146969951,150.0679026367539,1.851339517507519,30,2024-01-04T07:28:49.247,22.683437874049798,g,2024-01-04T07:37:57.175,22.076434142432788,i,2024-01-16T06:37:41.343,22.19727943429701,i,1501p017_5153,150.0678549109933,1.851286123016533,21.395360380411148,20.81714302301407,20.493171513080597,None,None
A202401041002440p023429,10:02:43.955 +02:34:28.759,150.683146593003,2.574655286196857,150.6832026997244,2.574651222478981,30,2024-01-04T07:06:29.875,22.647383578159406,g,2024-01-16T06:11:45.403,21.440689035832236,r,2024-01-16T06:15:27.873,21.473792867215796,i,1506p025_14041,150.6831430556506,2.574634202644127,19.948943555355072,19.21118050813675,18.512710630893707,None,None
T202401041001530p014915,10:01:53.033 +01:49:14.513,150.4709738511178,1.820698160181787,150.4710029201127,1.820653622962646,30,2024-01-04T07:28:49.247,23.089851036354126,g,2024-01-04T07:34:15.335,22.277571430059478,r,2024-01-16T06:37:41.343,22.551913786020926,i,1503p017_15628,150.4708503272978,1.821167890781276,24.62115377187729,24.337124526500702,23.632787615060806,nan,nan
C202401040957288p033925,09:57:28.833 +03:39:25.336,149.3701393641592,3.657037988758058,149.3701444354997,3.657015687906456,30,2024-01-04T07:06:29.875,22.310340960383883,g,2024-01-13T06:06:01.119,21.51921893151857,i,2024-01-16T06:15:27.873,21.595314720172123,i,1493p037_11216,149.3701006078836,3.65697829682819,17.970653176307678,17.09397315979004,16.374775767326355,0.168209,1.49952e-05
A202401041002070p030328,10:02:07.048 +03:03:27.802,150.5293674294823,3.057723052080396,150.5293673963243,3.057794351430894,30,2024-01-04T07:06:29.875,18.926634685409013,g,2024-01-07T06:09:08.803,18.702119405476875,r,2024-01-16T06:15:27.873,19.098037992690152,i,1506p030_2725,150.5293268689836,3.057695793765917,14.392005205154419,13.627651333808899,13.038222789764404,None,None
A202401040957345p005754,09:57:34.451 +00:57:54.286,149.393547212418,0.9650796744895708,149.3935527569739,0.9650700094151757,30,2024-01-04T07:17:42.690,21.410997544457913,g,2024-01-04T07:19:32.522,21.32821771156432,g,2024-01-16T06:26:34.520,22.023648173029855,i,1493p010_8294,149.3935029069396,0.9650311222177697,21.008510887622833,20.513914227485657,20.046662092208862,None,None
A202401040956432p023228,09:56:43.158 +02:32:28.030,149.1798258743819,2.541119573479717,149.1798068721968,2.54114297419969,30,2024-01-04T07:17:42.690,20.44767574931634,g,2024-01-04T07:23:03.976,20.403379480505517,r,2024-01-16T06:26:34.520,20.640788467713573,i,1491p025_12247,149.1797669926741,2.541076135260749,21.788039803504944,21.31832331418991,21.164324581623077,nan,nan
A202401040958487p025243,09:58:48.685 +02:52:43.377,149.7028561552902,2.878715999017518,149.7028729565159,2.878729959870441,30,2024-01-04T07:06:29.875,20.358419704781216,g,2024-01-13T06:08:02.382,20.037988487263842,i,2024-01-16T06:15:27.873,20.34926870892626,i,1496p027_13978,149.7027928043363,2.87869696977993,17.530563473701477,16.672682762145996,16.060919165611267,0.0783321,6.19021e-05
A202401040958150p012431,09:58:15.008 +01:24:30.839,149.5625356223127,1.408566494118665,149.5625291753247,1.40856305400875,30,2024-01-04T07:17:42.690,20.9410625919144,g,2024-01-13T06:17:08.612,20.686536367070964,i,2024-01-16T06:26:34.520,20.716650027786105,i,1496p015_4692,149.5624700567417,1.408537244070359,20.060884058475494,18.939216136932373,18.173406422138214,None,None
A202401040957064p033456,09:57:06.407 +03:34:55.733,149.2766982192234,3.582148268882704,149.2766881586116,3.582146899937221,30,2024-01-04T07:06:29.875,21.297736608034292,g,2024-01-07T06:05:25.286,21.28560595353116,g,2024-01-16T06:15:27.873,22.031490321804682,i,1493p035_4801,149.2766558011307,3.582182761953554,21.69856682419777,20.256265252828598,19.550122618675232,nan,nan
A202401040957462p015712,09:57:46.219 +01:57:12.407,149.4425804711375,1.953446421215402,149.4425992711926,1.953474390194505,30,2024-01-04T07:17:42.690,22.48365088547242,g,2024-01-10T05:43:30.846,21.81364230005682,r,2024-01-16T06:26:34.520,22.2152062194587,i,1493p020_15255,149.4425687088749,1.953429240494207,21.579736471176147,21.242589950561523,20.79351842403412,None,None
A202401040957170p013837,09:57:16.968 +01:38:37.171,149.3207003243732,1.643658821256716,149.3207231555544,1.64366664374302,30,2024-01-04T07:17:42.690,22.652938193628177,g,2024-01-07T06:23:44.476,21.99479013657591,i,2024-01-16T06:26:34.520,22.15103885644229,i,1493p017_5472,149.3206807108098,1.64362902871088,21.835211142897606,21.052493900060654,20.610012114048004,None,None
A202401040956223p025028,09:56:22.253 +02:50:28.269,149.092723743394,2.841185943085827,149.0926575731824,2.841181687937712,30,2024-01-04T07:06:29.875,22.038259536425933,g,2024-01-07T06:09:08.803,21.637647552124555,r,2024-01-16T06:15:27.873,22.172632556327947,i,1491p027_4475,149.0926544604776,2.841147289179411,21.10288366675377,20.11422351002693,19.32458609342575,None,None
A202401040956515p024702,09:56:51.541 +02:47:01.732,149.2147544712643,2.783814605832163,149.214728992249,2.78380247120076,30,2024-01-04T07:06:29.875,22.06655864278645,g,2024-01-07T06:10:51.615,21.723841288074247,r,2024-01-16T06:15:27.873,22.065509483806608,i,1491p027_11791,149.2147007560044,2.783774434486209,22.29785170406103,22.078345343470573,21.551083475351334,None,None
T202401041000574p031359,10:00:57.375 +03:13:59.463,150.2390663638264,3.233184175521914,150.2390206065376,3.233217899938169,29,2024-01-04T07:08:22.086,22.27740769512203,g,2024-01-07T06:12:32.315,22.240733050357235,i,2024-01-16T06:15:27.873,22.315339355859393,i,1503p032_2155,150.2384078152847,3.233179708982714,23.693615049123764,23.031447157263756,21.290685087442398,nan,nan
C202401040957122p013009,09:57:12.203 +01:30:09.346,149.3008474355602,1.50259618195271,149.3008766825006,1.502641344454096,29,2024-01-04T07:17:42.690,22.41606996670445,g,2024-01-13T06:15:27.412,21.876896909039665,r,2024-01-16T06:26:34.520,21.97496353700963,i,1493p015_2984,149.3007541876827,1.502551861976212,20.528164505958557,18.87747496366501,18.018795251846313,None,None
C202401040957362p030514,09:57:36.183 +03:05:14.116,149.400765551575,3.087254506774478,149.4007841933217,3.087262088197956,29,2024-01-04T07:06:29.875,22.49298866713495,g,2024-01-07T06:14:33.438,21.376384683599433,i,2024-01-16T06:15:27.873,21.500798424212068,i,1493p030_9471,149.4006698659825,3.087224942366065,20.375508069992065,18.847696781158447,17.919568419456482,None,None
A202401041001043p031506,10:01:04.255 +03:15:05.755,150.2677327946082,3.251598679418044,150.2677134221274,3.251588628847281,29,2024-01-04T07:06:29.875,22.573079666710363,g,2024-01-16T06:11:45.403,22.10364955211516,r,2024-01-16T06:15:27.873,22.420414522980305,i,1503p032_3858,150.2677061760579,3.251550826086275,21.843226328492165,21.298957467079163,21.013337075710297,nan,nan
C202401040953422p013847,09:53:42.238 +01:38:47.071,148.4259919883159,1.646408633940238,148.4259702763365,1.646403061810656,28,2024-01-04T07:17:42.690,21.70085084797377,g,2024-01-16T06:17:29.555,21.31736128872469,g,2024-01-16T06:26:34.520,21.958429278822692,i,1483p017_10097,148.4258718954443,1.646399089724383,20.01249209046364,19.69203233718872,19.611937403678894,nan,nan
T202401040954530p021157,09:54:52.967 +02:11:56.848,148.7206969365884,2.199124455118464,148.7206842197753,2.199090881357256,26,2024-01-04T07:21:22.874,22.58098952688056,r,2024-01-13T06:15:27.412,22.306877556545153,r,2024-01-16T06:26:34.520,22.766365478814443,i,1486p022_12685,148.7204685773648,2.198896127271824,22.694256864488125,21.411802545189857,20.583944618701935,nan,nan
A202401040955077p022241,09:55:07.675 +02:22:40.964,148.7819821184329,2.378045562735406,148.7818954011849,2.378085977118753,28,2024-01-04T07:19:32.522,23.116319652930237,g,2024-01-16T06:24:34.080,21.558521195020788,i,2024-01-16T06:26:34.520,21.65054453383508,i,1488p025_1861,148.782038762813,2.378054389356197,19.10288095474243,18.490166068077087,18.020155429840088,None,None
C202401041006151p012301,10:06:15.134 +01:23:01.343,151.5630617097112,1.383706471054762,151.5630260515045,1.383739078329313,27,2024-01-04T07:28:49.247,23.027945931496014,g,2024-01-13T06:24:49.842,22.64393131040766,r,2024-01-16T06:33:59.944,22.677755032576563,r,1516p015_3406,151.5629968847165,1.383771828074191,22.573755378834903,21.985561698675156,21.576082855463028,nan,nan
A202401041003055p031827,10:03:05.496 +03:18:27.193,150.7729027654871,3.307553783061236,150.7729290058263,3.307553840872906,24,2024-01-04T07:10:13.339,22.500618311286974,r,2024-01-16T06:13:26.906,22.427746248328724,i,2024-01-16T06:15:27.873,22.567001420193712,i,1508p032_4858,150.7728728685186,3.307541325852816,22.83765997737646,21.896550245583057,21.13825798034668,nan,nan
C202401040957024p015823,09:57:02.356 +01:58:23.302,149.2598188070857,1.973139593933136,149.2597942764869,1.973151962050518,26,2024-01-04T07:17:42.690,22.403648684278018,g,2024-01-13T06:11:55.755,22.267413940951432,g,2024-01-16T06:26:34.520,22.56113044884076,i,1493p020_1298,149.2597358089656,1.973113149581953,21.24674156308174,20.247949361801147,19.522696137428284,nan,nan
A202401040957146p014115,09:57:14.608 +01:41:14.777,149.3108704626138,1.68743825467657,149.3109274933864,1.687435701250915,23,2024-01-04T07:17:42.690,22.574872278692744,g,2024-01-10T05:48:55.117,22.07640879443217,i,2024-01-16T06:26:34.520,22.441921505306922,i,1493p017_4682,149.3108524860559,1.687419134909526,20.15834242105484,19.678036272525787,19.06575709581375,nan,nan
T202401040957076p011055,09:57:07.563 +01:10:54.608,149.2815126965511,1.181835687198959,149.2815342166875,1.181812901896948,23,2024-01-04T07:19:32.522,23.153986572185495,g,2024-01-07T06:25:45.385,21.59893977536707,i,2024-01-16T06:26:34.520,21.69990790627496,i,1493p012_1836,149.2805222093102,1.180188592627419,17.258870601654053,16.44858479499817,15.771085619926453,None,None
T202401040957357p020041,09:57:35.746 +02:00:40.567,149.3989445392346,2.011268668234009,149.3989933511072,2.011247368239539,20,2024-01-04T07:21:22.874,23.226808321238643,r,2024-01-04T07:26:46.312,22.6251506480769,i,2024-01-16T06:26:34.520,23.078572416972904,i,1493p020_12294,149.3993994420822,2.01122424769636,23.07444639503956,22.237283140420914,21.827501133084297,nan,nan
C202401040953234p020927,09:53:23.441 +02:09:26.914,148.3476716253341,2.157476377047618,148.3477189777684,2.157485477446744,22,2024-01-04T07:19:32.522,23.284214593300934,g,2024-01-07T06:20:20.076,22.140450838953498,r,2024-01-16T06:26:34.520,22.43781771112311,i,1483p022_4605,148.3479153370835,2.157551903730291,22.435296014882624,21.514024138450623,21.064020544290543,nan,nan
