objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host
T202312020226422m050237,02:26:42.197 -05:02:36.519,36.67582453037211,-5.043477592966942,36.67621182373649,-5.04343529296003,7,2023-12-11T02:48:54.156,22.97713285792708,g,2023-12-11T02:54:20.372,22.231325656689833,r,2023-12-14T02:55:12.078,22.98242561075233,g,0367m050_5522,36.67611407127202,-5.043596863603581,21.809545680880547,20.16952708363533,19.273565113544464,nan,nan
T202312020224230m043416,02:24:22.995 -04:34:16.150,36.09581546981939,-4.571152805238242,36.09584106744534,-4.571176966418773,14,2023-12-02T05:06:34.025,20.809469264074142,g,2023-12-11T02:54:20.372,20.621465351076793,r,2023-12-14T02:57:04.877,20.87239909298839,g,0362m045_55,36.09662620292055,-4.570692745422468,19.36316817998886,18.435662984848022,17.815885543823242,nan,nan
C202312020227021m044159,02:27:02.099 -04:41:58.568,36.75874753797088,-4.699602264061448,36.75875653326877,-4.699635349984263,14,2023-12-02T05:06:34.025,21.497252913444356,g,2023-12-02T05:06:34.025,21.497252913444356,g,2023-12-14T02:57:04.877,22.07638055312887,g,0367m047_11394,36.75870757742133,-4.699768857452582,22.969122789800167,22.314204908907413,22.033640630543232,nan,nan
C202312020219527m060109,02:19:52.713 -06:01:08.881,34.96963989298302,-6.019133880963843,34.96961705740171,-6.019087012255986,12,2023-12-02T04:55:16.425,21.90672082871025,g,2023-12-02T04:55:16.425,21.90672082871025,g,2023-12-14T02:45:45.738,22.77341719925248,g,0350m060_3776,34.96977808366211,-6.019282771558539,22.448475533165038,21.324006021022797,20.66368669271469,nan,nan
T202312020226039m040859,02:26:03.886 -04:08:59.414,36.51619347680106,-4.149837459635177,36.5162274087414,-4.149893337767515,14,2023-12-02T05:06:34.025,21.47032055472112,g,2023-12-11T02:52:36.996,21.197994194903305,r,2023-12-14T02:57:04.877,21.543459744665718,g,0364m042_15345,36.51662727688329,-4.149898744355969,21.57245934009552,20.663311183452606,20.073930025100708,0.282331,nan
C202311140219261m042431,02:19:26.143 -04:24:30.500,34.85893162589763,-4.408472273576974,34.85893959104914,-4.408474308262178,13,2023-11-14T04:53:08.228,23.50838014233583,g,2023-12-14T02:32:45.313,22.805949948909493,g,2023-12-14T02:32:45.313,22.805949948909493,g,0349m045_837,34.85901923509952,-4.408489716724503,22.56893687415868,22.083542570471764,21.948843598365784,nan,nan
T202311140225065m055943,02:25:06.467 -05:59:43.088,36.27694901544437,-5.995302398889111,36.27701247146054,-5.995297058536562,11,2023-11-14T05:07:44.490,23.38391099200407,r,2023-12-02T05:04:32.878,22.76422448888315,i,2023-12-11T02:46:52.364,22.958064862885465,i,0362m060_5124,36.27212994984583,-5.998178412457856,21.647880747914314,20.985769629478455,20.61936005949974,nan,nan
T202312110226101m045911,02:26:10.064 -04:59:11.380,36.54193354145819,-4.98649465332092,36.54191019517455,-4.986498065662258,8,2023-12-11T02:48:54.156,23.089841654545143,g,2023-12-11T02:54:20.372,22.260423197959618,r,2023-12-14T02:57:04.877,23.003445454409118,g,0364m050_13961,36.54224013511548,-4.984821418583251,22.56613366305828,21.788811832666397,21.09887719154358,nan,nan
T202312110218385m051820,02:18:38.505 -05:18:19.688,34.66043808044791,-5.305469019749487,34.66042279172453,-5.305439700148251,7,2023-12-11T02:26:34.644,22.093596877473683,g,2023-12-11T02:30:18.588,21.95175732588134,r,2023-12-14T02:32:45.313,22.01535678212346,g,0347m052_3319,34.65991167045889,-5.305036352759287,20.503528118133545,19.54044669866562,18.97800475358963,nan,nan
T202312110222446m042825,02:22:44.619 -04:28:25.056,35.68591560184623,-4.473626838454215,35.68590407355877,-4.473636496169518,8,2023-12-11T02:48:54.156,21.590152925238556,g,2023-12-14T02:57:04.877,21.25741730304093,g,2023-12-14T02:57:04.877,21.25741730304093,g,0357m045_5778,35.68604591039804,-4.473311749532755,21.96285653859377,21.322733163833618,21.04690581560135,nan,nan
C202312110216351m041847,02:16:35.089 -04:18:47.402,34.14620715011146,-4.313167345936799,34.14623643865364,-4.313177443477996,5,2023-12-11T02:26:34.644,23.51571019937831,g,2023-12-14T02:32:45.313,22.96583641505592,g,2023-12-14T02:32:45.313,22.96583641505592,g,0341m042_5352,34.14639098321096,-4.313231075662801,22.20892444252968,21.229158192873,20.66393792629242,nan,nan
C202312110224225m041227,02:24:22.465 -04:12:26.942,36.09360704966183,-4.207483987430301,36.09359912575857,-4.207472813894976,3,2023-12-11T02:48:54.156,23.65606494719701,g,2023-12-14T02:55:12.078,22.70127770262238,g,2023-12-14T02:57:04.877,23.071675729844955,g,0361m042_2882,36.09371295647814,-4.207603064124198,25.656679570674896,24.858952164649963,24.25655409693718,nan,nan
