objid,skycoord_obj,ra_obj,dec_obj,ra_obj_maxSNR,dec_obj_maxSNR,num_alert,date_first_alert,mag_first_alert,filter_first_alert,date_peak_alert,mag_peak_alert,filter_peak_alert,date_last_alert,mag_last_alert,filter_last_alert,lsdr9_id.pseudo_host,lsdr9_ra.pseudo_host,lsdr9_dec.pseudo_host,lsdr9_gmag.pseudo_host,lsdr9_rmag.pseudo_host,lsdr9_zmag.pseudo_host,z.pseudo_host,e_z.pseudo_host,z_type.pseudo_host,z_source.pseudo_host
C202308030220245m053047,02:20:24.457 -05:30:47.470,35.10190729568292,-5.513186166629308,35.1018909398595,-5.513175437325418,29.0,2023-08-03T07:17:52.816,21.24556791668433,r,2023-08-13T09:11:23.546,20.743271765701095,r,2023-08-31T05:32:55.425,21.150267698791527,i,0350m055_9512,35.10201537450762,-5.513293557772392,19.98122364282608,19.231190383434296,18.658632040023804,0.213389,nan,spec,NED
T202308130228400m044807,02:28:39.977 -04:48:07.423,37.16657389834341,-4.802061960122688,37.16657389834341,-4.802061960122688,5.0,2023-08-13T09:28:01.900,22.530809690095154,g,2023-08-25T06:57:10.861,22.37238545204938,g,2023-08-25T06:59:00.264,22.50312517218031,g,0372m047_821,37.192539422144,-4.78386061769312,22.611731849610806,22.20512503758073,21.437596380710602,nan,nan,NONE,NONE
T202308020215511m040845,02:15:51.125 -04:08:44.668,33.96302361018866,-4.145741178979462,33.96307406216557,-4.145703746710844,42.0,2023-08-02T07:17:40.461,20.07835486743173,g,2023-08-04T08:12:07.171,19.635164164434777,g,2023-08-31T05:34:53.706,20.702605790805475,i,0339m042_7866,33.96262738759784,-4.145403501415739,19.09088134765625,18.085770905017853,17.426989674568176,0.056818,nan,spec,NED
C202308020221247m053303,02:21:24.693 -05:33:02.750,35.35289092076908,-5.550764119113622,35.3528981856847,-5.550736323643579,38.0,2023-08-02T07:32:12.707,20.854539508266125,r,2023-08-02T07:32:12.707,20.854539508266125,r,2023-08-31T05:45:39.392,21.051982233825512,i,0352m055_9118,35.35297946050105,-5.550851003046998,20.790980607271194,20.70451706647873,20.285511016845703,nan,nan,NONE,NONE
C202308030227187m050902,02:27:18.721 -05:09:01.884,36.82800684298643,-5.150523534089738,36.82806696778605,-5.150538283356092,24.0,2023-08-03T07:36:02.882,21.75093470426353,g,2023-08-04T08:34:02.293,21.489576616522687,g,2023-08-31T05:56:23.890,21.69697861750274,i,0367m052_15798,36.82813262438307,-5.15060001582752,20.74753388762474,19.898143708705902,19.33034896850586,nan,nan,NONE,NONE
A202308020219305m055643,02:19:30.488 -05:56:42.897,34.87703629899705,-5.945249222906399,34.87705334335428,-5.945261868132839,26.0,2023-08-02T07:28:33.358,20.1473210027234,g,2023-08-31T05:36:51.087,19.82188190571729,g,2023-08-31T05:45:39.392,20.852520197525173,i,0347m060_10431,34.8771115321091,-5.945293791243585,18.620261251926422,18.270610868930817,17.87558287382126,nan,nan,NONE,NONE
A202308250224111m040823,02:24:11.106 -04:08:23.440,36.04627543768588,-4.139844477385408,36.04627543768588,-4.139844477385408,11.0,2023-08-25T06:57:10.861,21.685725790815177,g,2023-08-31T05:52:49.229,21.313560974134823,r,2023-08-31T05:56:23.890,21.66143587184719,i,0359m042_16625,36.04627468743856,-4.139803009514869,21.812379956245422,20.355770587921143,19.590671062469482,0.282331,nan,spec,NED
A202308130218472m051453,02:18:47.157 -05:14:52.599,34.6964885236501,-5.247944383756626,34.69649812164671,-5.247977421392788,27.0,2023-08-13T09:06:04.544,21.682799990169748,g,2023-08-25T06:40:37.023,20.752410016238606,r,2023-08-31T05:34:53.706,21.076030250693382,i,0347m052_5231,34.69657671971622,-5.247954406226642,21.29327490925789,20.744105130434036,20.405341386795044,nan,nan,NONE,NONE
C202308020221186m065622,02:21:18.601 -06:56:22.466,35.32750823072369,-6.939574046850726,35.32753318720962,-6.939583081082271,26.0,2023-08-02T07:35:30.088,21.42095686387232,i,2023-08-02T07:37:29.482,21.188003337378596,i,2023-08-31T05:45:39.392,21.522084175572736,i,0353m070_4757,35.3275734074596,-6.939677327439919,20.92238485813141,20.83801180124283,20.557535588741302,nan,nan,NONE,NONE
C202308020227447m040911,02:27:44.671 -04:09:10.878,36.93613301282608,-4.153021693368061,36.93611767787946,-4.153052817037628,42.0,2023-08-02T07:41:18.952,20.67092083914228,g,2023-08-31T05:49:24.530,20.600290581325275,g,2023-08-31T05:56:23.890,20.994206123710185,i,0369m042_10685,36.93616585670458,-4.153104140247658,20.718064606189728,20.10844185948372,19.521429240703583,nan,nan,NONE,NONE
T202308130216226m052920,02:16:22.627 -05:29:19.907,34.09428182653252,-5.488863274277542,34.09432132959304,-5.488912361032096,19.0,2023-08-13T09:15:04.174,22.23169440729435,i,2023-08-28T07:35:36.593,21.228688432696167,r,2023-08-31T05:34:53.706,21.317449349292666,i,0340m055_9404,34.09441706919937,-5.489121783514091,20.057328045368195,19.006276726722717,18.315409719944,0.148154,nan,spec,NED
C202308030222098m044242,02:22:09.840 -04:42:42.467,35.54100306652211,-4.711796482115264,35.5410229369073,-4.711819044526028,13.0,2023-08-03T07:36:02.882,21.952021997251688,g,2023-08-28T07:52:11.063,21.530731296759576,g,2023-08-28T07:52:11.063,21.530731296759576,g,0354m047_11700,35.54108171299933,-4.711833616649004,22.77711983770132,22.431769454851747,22.463262593373656,nan,nan,NONE,NONE
