sn name,index,hemisphere,ra,dec,sn_z,host_ra,host_dec,program,priority
ZTF19abiietd,1.0,south,244.66056,21.97302,0.0161,244.660472673,21.9732556472,RCF,5.0
ZTF19abiioum,1.0,north,228.296000725,66.59873435,-9999.0,228.297477609,66.5985091431,SNe_Ia,4.0
ZTF19abiivkc,1.0,south,254.24415990000003,27.1744934,-9999.0,254.240545533,27.1745970609,SNe_Ia,4.0
ZTF19abiivkc,2.0,south,254.24415990000003,27.1744934,-9999.0,254.244325715,27.1787238349,SNe_Ia,4.0
ZTF19abiovhj,1.0,south,333.4511352571429,-9.061677314285717,-9999.0,333.451144189,-9.06176717071,SNe_Ia,4.0
ZTF19abipmfl,1.0,south,342.07132,-2.81869,0.077,342.071311472,-2.81869278972,RCF,5.0
ZTF19abiqfxi,1.0,south,6.43275,-20.21694,0.0542,6.43191565258,-20.2171527513,RCF,5.0
ZTF19abiqnpv,1.0,south,6.0889758999999986,10.10246634,-9999.0,6.09188946454,10.1030489036,SNe_Ia,4.0
ZTF19abiqnpv,2.0,south,6.0889758999999986,10.10246634,-9999.0,6.08776587845,10.1018369161,SNe_Ia,4.0
ZTF19abirfmc,1.0,south,329.82727,-6.9938199999999995,0.0581,329.83028389,-6.99612133304,RCF,5.0
ZTF19abirfmc,2.0,south,329.82727,-6.9938199999999995,0.0581,329.820648576,-6.99690381379,RCF,5.0
ZTF19abisbgx,1.0,south,9.358419999999999,-9.50741,0.085,9.35826575209,-9.50722453727,RCF,5.0
ZTF19abiszoe,1.0,south,224.73824,20.05291,0.043,224.741166667,20.05275,RCF,5.0
ZTF19abiszzn,1.0,north,234.95217999999997,32.46756,0.0494,234.951889372,32.467361597,RCF,5.0
ZTF19abiszzn,2.0,north,234.95217999999997,32.46756,0.0494,234.953107665,32.4643762109,RCF,5.0
ZTF19abitaaf,1.0,south,229.07773999999998,24.86945,0.0229,229.07775,24.8693611111,RCF,3.0
ZTF19abitaay,1.0,north,239.05889508750005,36.496044875,-9999.0,239.058887936,36.4961190704,SNe_Ia,5.0
ZTF19abitexk,1.0,north,246.51927999999998,44.29752,-9999.0,246.519256781,44.2975016216,RCF,3.0
ZTF19abitexk,2.0,north,246.51927999999998,44.29752,-9999.0,246.520424275,44.2970814166,RCF,3.0
ZTF19abitljz,1.0,south,262.84862999999996,19.9664,0.08,262.848739203,19.9658855821,RCF,4.0
ZTF19abitljz,2.0,south,262.84862999999996,19.9664,0.08,262.854382968,19.9644106337,RCF,4.0
ZTF19abitsuq,1.0,north,268.04807203,64.420926,-9999.0,268.048242268,64.4213813972,SNe_Ia,5.0
ZTF19abixauz,1.0,south,308.10612000000003,0.63717,0.09,308.106246736,0.637379409917,RCF,4.0
ZTF19abixauz,2.0,south,308.10612000000003,0.63717,0.09,308.092954556,0.643381764372,RCF,4.0
ZTF19abjarhj,1.0,south,5.80047,25.30556,0.108,5.80070762012,25.3055313338,RCF,5.0
ZTF19abjarhj,2.0,south,5.80047,25.30556,0.108,5.80327852274,25.3101967394,RCF,5.0
ZTF19abjbtbm,1.0,south,220.77131,8.79058,0.04,220.770732808,8.79117861279,RCF,4.0
ZTF19abjcghj,1.0,north,217.63957000000002,59.54453,0.1117,217.64073319,59.5444788211,RCF,3.0
ZTF19abjemqg,1.0,north,283.32537296,39.21183848,-9999.0,283.3249943,39.2122800274,SNe_Ia,5.0
ZTF19abjemqg,2.0,north,283.32537296,39.21183848,-9999.0,283.32426794,39.2045977865,SNe_Ia,5.0
ZTF19abjgbmo,1.0,south,43.371790000000004,-11.542069999999999,0.05,43.3695687407,-11.5437802212,RCF,4.0
ZTF19abjibet,1.0,north,247.55818,66.63383,0.0515,247.556623346,66.6333971518,RCF,5.0
ZTF19abjioie,1.0,north,259.20311,39.148070000000004,0.087,259.203096841,39.1480477198,RCF,3.0
ZTF19abjnwcy,1.0,south,345.47278,6.15353,1.089,345.475820038,6.15956272834,RCF,3.0
ZTF19abjnwcy,2.0,south,345.47278,6.15353,1.089,345.477568284,6.15221587114,RCF,3.0
ZTF19abjozed,1.0,south,20.98836,1.03639,0.08,20.9885923463,1.0349647874,RCF,4.0
ZTF19abjpkdz,1.0,south,38.99695,10.441989999999999,0.0564,38.9994981372,10.4404420148,RCF,5.0
ZTF19abjpntj,1.0,south,16.95165,16.47007,0.0547,16.9532695417,16.4679537011,RCF,5.0
ZTF19abjrjdw,1.0,south,257.77411,5.85201,0.0224,257.77425,5.85165,RCF,5.0
ZTF19abjrjdw,2.0,south,257.77411,5.85201,0.0224,257.774375,5.85225,RCF,5.0
ZTF19abjrkqn,1.0,north,190.90389,64.52088,0.07,190.904229887,64.5221493806,RCF,4.0
ZTF19abjslyw,1.0,north,221.38314,43.2421,0.0443,221.383607316,43.2417924097,RCF,5.0
ZTF19abjsmmv,1.0,north,234.65856000000002,36.95864,0.0193,234.660416667,36.9583611111,RCF,5.0
ZTF19abjwcjk,1.0,south,261.699981,25.229954,-9999.0,261.699276547,25.2305422592,Anna,5.0
ZTF19abkdehm,1.0,south,359.53315,17.76771,0.08,359.533313307,17.7676719587,RCF,4.0
ZTF19abkdrir,1.0,south,19.0908,-17.75437,0.083,19.0884349492,-17.7551002957,RCF,5.0
ZTF19abkdrir,2.0,south,19.0908,-17.75437,0.083,19.0919359684,-17.7561870729,RCF,5.0
ZTF19abkfmjp,1.0,south,10.83535,-25.88397,0.1008,10.8350877088,-25.8838302011,RCF,5.0
ZTF19abkfqqp,1.0,south,49.4696,-7.30323,0.027,49.47255,-7.29775,RCF,5.0
ZTF19abkfvrl,1.0,south,58.935340000000004,-6.0639,-9999.0,58.9353692046,-6.06380279109,RCF,3.0
ZTF19abkfxfb,1.0,south,61.036269999999995,-1.12436,0.032,61.0363075673,-1.12436470056,RCF,5.0
ZTF19ablesob,1.0,south,358.94142999999997,21.955479999999998,0.0558,358.941485103,21.9555054157,RCF,5.0
ZTF19ablfcjr,1.0,north,351.50175,-1.2219200000000001,0.0831,351.502140505,-1.22214149255,RCF,5.0
ZTF19ablfdwt,1.0,south,347.48852,-1.31635,0.026,347.487769026,-1.31536818925,RCF,5.0
ZTF19ablkgbs,1.0,north,274.51432,81.61851,-9999.0,274.538915573,81.6209872458,RCF,3.0
ZTF19ablkgbs,2.0,north,274.51432,81.61851,-9999.0,274.520197549,81.6257674976,RCF,3.0
ZTF19ablkgbs,3.0,north,274.51432,81.61851,-9999.0,274.491316892,81.6189327752,RCF,3.0
ZTF19ablovot,1.0,south,16.5324,-6.14583,0.04,16.5323940616,-6.14581543698,RCF,4.0
ZTF19ablpnmk,1.0,north,8.6852,1.57489,0.06,8.6859927574,1.57536647863,RCF,4.0
ZTF19ablqnuw,1.0,south,13.03998,-1.11808,0.041,13.0401163098,-1.11917115666,RCF,5.0
ZTF19ablrkfz,1.0,north,236.69555,32.1288,0.103,236.69566987,32.1288531298,RCF,5.0
ZTF19ablrkfz,2.0,north,236.69555,32.1288,0.103,236.708044532,32.1322204553,RCF,5.0
ZTF19ablzora,1.0,south,225.65032000000002,5.1563300000000005,-9999.0,225.648672823,5.15609344408,RCF,3.0
ZTF19abmolyr,1.0,south,355.32005,25.55001,0.0314,355.317,25.5512777778,RCF,5.0
ZTF19abmprjj,1.0,south,18.43952,-21.72469,-9999.0,18.440014496,-21.724599135,RCF,3.0
ZTF19abmprjj,2.0,south,18.43952,-21.72469,-9999.0,18.4502774262,-21.7117959936,RCF,3.0
ZTF19abmtpvz,1.0,south,42.90766,-16.66081,0.031,42.9065416667,-16.6593333333,RCF,5.0
ZTF19abmtpvz,2.0,south,42.90766,-16.66081,0.031,42.9177916667,-16.6510277778,RCF,5.0
ZTF19abmvfiz,1.0,north,260.593165,33.0599,-9999.0,260.5930111,33.0598340993,Anna,5.0
ZTF19abmzord,1.0,south,335.76956,-3.0154099999999997,0.06,335.769884035,-3.01561266447,RCF,4.0
ZTF19abnacvf,1.0,south,13.005989999999999,7.6165899999999995,0.19,13.0074339361,7.61737781192,RCF,4.0
ZTF19abnacvf,2.0,south,13.005989999999999,7.6165899999999995,0.19,13.0001869027,7.62357725957,RCF,4.0
ZTF19abndojo,1.0,south,345.03602,6.83628,-9999.0,345.035956332,6.83625529369,RCF,3.0
ZTF19abndojo,2.0,south,345.03602,6.83628,-9999.0,345.035765427,6.83672454554,RCF,3.0
ZTF19abnetqv,1.0,south,328.82477,-11.445319999999999,-9999.0,328.825371708,-11.4458881122,RCF,3.0
ZTF19abneygz,1.0,south,341.26702,4.06778,0.039,341.267056991,4.06784379676,RCF,3.0
ZTF19abnimpq,1.0,south,31.347070000000002,30.76703,0.0705,31.3465868335,30.7665862661,RCF,5.0
ZTF19abnishu,1.0,south,20.405,-1.14667,0.091,20.404978677,-1.14677558392,RCF,5.0
ZTF19abnishu,2.0,south,20.405,-1.14667,0.091,20.4006132106,-1.1403059639,RCF,5.0
ZTF19abnkrcd,1.0,south,267.02331000000004,15.708110000000001,0.075,267.022855385,15.707977855,RCF,5.0
ZTF19abnktws,1.0,south,236.67978,28.198179999999997,0.0763,236.680475344,28.1988886354,RCF,5.0
ZTF19abnktws,2.0,south,236.67978,28.198179999999997,0.0763,236.683493571,28.1985349821,RCF,5.0
ZTF19abnmrqt,1.0,north,278.30795,50.358779999999996,-9999.0,278.308113187,50.3588962482,RCF,3.0
ZTF19abnmrqt,2.0,north,278.30795,50.358779999999996,-9999.0,278.30966342,50.3565307805,RCF,3.0
ZTF19abnoxud,1.0,south,333.01111000000003,0.05219,0.0568,333.006391848,0.0499851900471,RCF,5.0
ZTF19abnoxud,2.0,south,333.01111000000003,0.05219,0.0568,333.012238969,0.0539044652766,RCF,5.0
ZTF19abnqzgf,1.0,south,334.21107,15.86134,0.062,334.212146807,15.8610076967,RCF,3.0
ZTF19abomiel,1.0,north,276.20089,40.18969,0.066,276.200224796,40.1897565685,RCF,5.0
ZTF19abopflp,1.0,south,9.13245,29.8001,0.07,9.13253982558,29.8004416474,RCF,4.0
ZTF19abopyyu,1.0,south,24.1318,26.930320000000002,0.07,24.1313370815,26.9303534963,RCF,4.0
ZTF19abormno,1.0,south,216.84082,16.526429999999998,0.06,216.84116885,16.5269144038,RCF,4.0
ZTF19abormur,1.0,north,231.70654,35.953140000000005,-9999.0,231.705257675,35.9537268346,RCF,3.0
ZTF19abornyn,1.0,south,266.68227,23.03213,0.06,266.680886476,23.0320216616,RCF,4.0
ZTF19abotfag,1.0,south,315.46789,-13.751120000000002,0.1,315.469702757,-13.7494902119,RCF,4.0
ZTF19abotfag,2.0,south,315.46789,-13.751120000000002,0.1,315.471389149,-13.7453888898,RCF,4.0
ZTF19aboudfp,1.0,south,8.38844,21.78564,0.083,8.39043156612,21.7806738998,RCF,5.0
ZTF19aboudfp,2.0,south,8.38844,21.78564,0.083,8.38785005471,21.7828429409,RCF,5.0
ZTF19abovstj,1.0,north,215.21536,50.523,0.0446,215.218188917,50.5246119217,RCF,5.0
ZTF19abovtfk,1.0,north,222.64198,34.50305,0.0756,222.640444913,34.504011284,RCF,3.0
ZTF19abowcic,1.0,north,268.40935,60.840219999999995,0.083,268.403601654,60.8399833181,RCF,5.0
ZTF19abozuxh,1.0,south,1.8180900000000002,32.18933,0.063,1.81815972143,32.189081442,RCF,5.0
ZTF19abpaskr,1.0,south,59.5155,-5.65793,-9999.0,59.5166074068,-5.65750339879,RCF,3.0
ZTF19abpaskr,2.0,south,59.5155,-5.65793,-9999.0,59.5184241639,-5.67423657703,RCF,3.0
ZTF19abpaskr,3.0,south,59.5155,-5.65793,-9999.0,59.5158381257,-5.66065294177,RCF,3.0
ZTF19abpavsn,1.0,south,64.54361999999999,-4.41134,0.052,64.5436456709,-4.41122954017,RCF,5.0
ZTF19abpbbxx,1.0,south,32.15161,6.11219,0.073,32.15125373,6.11265973433,RCF,5.0
ZTF19abpbbxx,2.0,south,32.15161,6.11219,0.073,32.152140321,6.11213365577,RCF,5.0
ZTF19abpbmli,1.0,south,241.85721,15.63591,0.037,241.856696892,15.6361582422,RCF,5.0
ZTF19abpbopt,1.0,north,268.61148,47.26129,0.1075,268.611287091,47.2617638238,RCF,5.0
ZTF19abpbqor,1.0,north,264.86205,31.24345,0.053,264.861461822,31.2417300047,RCF,5.0
ZTF19abpbvsk,1.0,north,280.59899,45.9289,-9999.0,280.605122496,45.9223850558,RCF,3.0
ZTF19abpbvsk,2.0,north,280.59899,45.9289,-9999.0,280.603247722,45.9272626545,RCF,3.0
ZTF19abpbvsk,3.0,north,280.59899,45.9289,-9999.0,280.612098387,45.934296167,RCF,3.0
ZTF19abpelgt,1.0,south,11.44716,15.53759,0.0769,11.4477387042,15.537225107,RCF,5.0
ZTF19abpgggu,1.0,south,32.80401,25.582060000000002,0.0491,32.8040954718,25.5819178129,RCF,5.0
ZTF19abplfxs,1.0,south,51.69061,1.1833200000000001,0.0485,51.6912892849,1.1833999052,RCF,5.0
ZTF19abplfxs,2.0,south,51.69061,1.1833200000000001,0.0485,51.6908228693,1.18247859527,RCF,5.0
ZTF19abpnsck,1.0,south,56.15865,-20.17001,0.0399,56.1562059301,-20.1701991164,RCF,5.0
ZTF19abpuyvi,1.0,south,250.50041000000002,1.7786099999999998,-9999.0,250.500188141,1.78132361802,RCF,3.0
ZTF19abpuyvi,2.0,south,250.50041000000002,1.7786099999999998,-9999.0,250.498259365,1.78886986999,RCF,3.0
ZTF19abpuyvi,3.0,south,250.50041000000002,1.7786099999999998,-9999.0,250.499459803,1.78360659439,RCF,3.0
ZTF19abpvhki,1.0,south,272.23735,23.58517,-9999.0,272.233937769,23.571121593,RCF,3.0
ZTF19abpvhki,2.0,south,272.23735,23.58517,-9999.0,272.230481169,23.5994256749,RCF,3.0
ZTF19abpvhki,3.0,south,272.23735,23.58517,-9999.0,272.226362395,23.5757904288,RCF,3.0
ZTF19abpxcaf,1.0,south,31.099809999999998,3.18681,0.063,31.0999193044,3.186586753,RCF,5.0
ZTF19abpxiff,1.0,south,35.6442,-19.19276,-9999.0,35.6441457883,-19.193462439,RCF,3.0
ZTF19abpxmgt,1.0,south,252.84122999999997,21.92381,0.0552,252.841173658,21.9239674402,RCF,3.0
ZTF19abpyjqx,1.0,south,238.5854,21.45869,0.0544,238.585077209,21.4602387955,RCF,5.0
ZTF19abpypvc,1.0,south,273.98113,27.60848,0.084,273.978771523,27.6244874527,RCF,5.0
ZTF19abpypvc,2.0,south,273.98113,27.60848,0.084,273.985780903,27.6225233748,RCF,5.0
ZTF19abpypvc,3.0,south,273.98113,27.60848,0.084,273.976385187,27.6012822615,RCF,5.0
ZTF19abpztlw,1.0,south,25.69463,-5.33878,0.065,25.6948093207,-5.33871740637,RCF,5.0
ZTF19abpzuzd,1.0,south,6.43621,20.27776,0.064,6.43644043752,20.2779684801,RCF,5.0
ZTF19abqapbi,1.0,north,94.90649,67.5672,-9999.0,94.9112950911,67.5706561952,RCF,3.0
ZTF19abqgrht,1.0,south,337.90009,-8.560189999999999,0.0833,337.900076797,-8.56016938503,RCF,5.0
ZTF19abqgtqo,1.0,south,350.72802,21.03855,0.036,350.726918178,21.0377611342,RCF,5.0
ZTF19abqgtqo,2.0,south,350.72802,21.03855,0.036,350.72837004,21.0382449587,RCF,5.0
ZTF19abqgwuy,1.0,south,41.729859999999995,-24.80665,0.025,41.7353233552,-24.809221862,RCF,5.0
ZTF19abqgxla,1.0,south,66.50518000000001,-18.18241,-9999.0,66.5048234564,-18.1837470055,RCF,3.0
ZTF19abqgyow,1.0,north,100.49445,35.06463,-9999.0,100.494868113,35.0624333173,RCF,3.0
ZTF19abqgytb,1.0,north,105.04678,32.89598,0.056,105.046349626,32.8973850866,RCF,5.0
ZTF19abqhgqi,1.0,south,224.26866,10.47295,-9999.0,224.268363212,10.4728691961,RCF,3.0
ZTF19abqhgqi,2.0,south,224.26866,10.47295,-9999.0,224.271269282,10.4648241665,RCF,3.0
ZTF19abqhikf,1.0,north,244.8265,42.21926,0.04,244.825927346,42.2191166214,RCF,4.0
ZTF19abqhobb,1.0,north,261.41111,59.44673,0.0181,261.409488928,59.4467371767,RCF,5.0
ZTF19abqhyep,1.0,north,242.51376000000002,67.07701,-9999.0,242.513469815,67.0770109609,RCF,3.0
ZTF19abqiacu,1.0,north,269.13276,67.98751999999999,-9999.0,269.132337076,67.9874481326,RCF,3.0
ZTF19abqimia,1.0,south,311.39757000000003,-8.051919999999999,0.081,311.397435733,-8.05203891676,RCF,5.0
ZTF19abqkpoi,1.0,south,340.54488,-7.331980000000001,-9999.0,340.544884671,-7.33207781131,RCF,3.0
ZTF19abqkpoi,2.0,south,340.54488,-7.331980000000001,-9999.0,340.547242016,-7.33236669191,RCF,3.0
ZTF19abqlrtb,1.0,south,61.27074,-6.6048100000000005,0.057,61.2706932728,-6.60431909088,RCF,5.0
ZTF19abqmjdq,1.0,south,41.1283,14.918239999999999,0.067,41.1304534945,14.9197013012,RCF,5.0
ZTF19abqmsbk,1.0,south,265.14482000000004,14.879979999999998,0.0272,265.144828841,14.8799874476,RCF,3.0
ZTF19abqmsnk,1.0,south,244.62527000000003,18.475070000000002,0.0356,244.633770944,18.4704340911,RCF,5.0
ZTF19abqmucc,1.0,south,216.84457,15.04906,0.0933,216.844443803,15.0499440771,RCF,5.0
ZTF19abqmurd,1.0,north,203.19576999999998,41.8643,0.03,203.20305,41.87178,RCF,3.0
ZTF19abqqcyo,1.0,south,316.56478,-7.419860000000001,0.0693,316.564391531,-7.42020326477,RCF,5.0
ZTF19abqqcyo,2.0,south,316.56478,-7.419860000000001,0.0693,316.565810878,-7.42088350983,RCF,5.0
ZTF19abqqmui,1.0,south,330.41353,6.31767,0.05,330.412535895,6.3158518412,RCF,4.0
ZTF19abqqrgy,1.0,south,0.80173,-10.83531,0.0296,0.801237765378,-10.8347688159,RCF,3.0
ZTF19abqrhvt,1.0,south,3.81336,-8.18942,0.021,3.81158333333,-8.18783333333,RCF,5.0
ZTF19abqrhvy,1.0,south,342.18622999999997,27.57183,0.032,342.184,27.5836944444,RCF,5.0
ZTF19abqrhvy,2.0,south,342.18622999999997,27.57183,0.032,342.18405,27.57766,RCF,5.0
ZTF19abqrpdf,1.0,south,40.77899,-17.50248,-9999.0,40.7791575944,-17.5023797573,RCF,3.0
ZTF19abqrxhy,1.0,south,16.40675,-24.403879999999997,0.0398,16.4068333333,-24.4035277778,RCF,5.0
ZTF19abqseqn,1.0,north,197.89423,35.55046,-9999.0,197.894140799,35.5504531181,RCF,3.0
ZTF19abqsfpw,1.0,south,212.24696,21.61349,-9999.0,212.252894579,21.6123314866,RCF,3.0
ZTF19abqshry,1.0,north,249.63835,45.63118,0.0308,249.639416667,45.6291944444,RCF,5.0
ZTF19abqsojs,1.0,north,255.62791,41.2194,-9999.0,255.624504718,41.2241283171,RCF,3.0
ZTF19abqsvgf,1.0,north,282.73262,39.399,0.0537,282.731530007,39.3976628541,RCF,5.0
ZTF19abqsvgf,2.0,north,282.73262,39.399,0.0537,282.727524589,39.4000942415,RCF,5.0
ZTF19abqviuy,1.0,south,5.14421,5.75506,0.056,5.14465200962,5.75628456858,RCF,5.0
ZTF19abqviuy,2.0,south,5.14421,5.75506,0.056,5.1454828091,5.75418628442,RCF,5.0
ZTF19abqwsuf,1.0,south,347.51039,9.468589999999999,0.04,347.510431527,9.46818256837,RCF,4.0
ZTF19abqwtfu,1.0,south,346.82955,13.855970000000001,0.0144,346.826666667,13.85,RCF,5.0
ZTF19abqxhhr,1.0,south,11.130980000000001,-1.52227,0.086,11.1305289001,-1.52183683858,RCF,5.0
ZTF19abqxibq,1.0,south,9.24081,-3.82756,-9999.0,9.24094711073,-3.82731174933,RCF,3.0
ZTF19abqxibq,2.0,south,9.24081,-3.82756,-9999.0,9.23905335646,-3.82852078541,RCF,3.0
ZTF19abqxiok,1.0,south,2.7913200000000002,6.8755,0.0889,2.79142126189,6.87544921339,RCF,3.0
ZTF19abqybcz,1.0,south,33.019040000000004,-25.74427,-9999.0,33.0193068469,-25.7445323798,RCF,3.0
ZTF19abqybcz,2.0,south,33.019040000000004,-25.74427,-9999.0,33.0146433017,-25.7414957958,RCF,3.0
ZTF19abqybcz,3.0,south,33.019040000000004,-25.74427,-9999.0,33.0210668666,-25.739543561,RCF,3.0
ZTF19abqybir,1.0,south,29.68497,-25.80266,-9999.0,29.6856516191,-25.8035983359,RCF,3.0
ZTF19abqykei,1.0,south,69.09261,-10.37224,0.0355,69.0926666667,-10.3760555556,RCF,5.0
ZTF19abqyohb,1.0,north,109.7992,47.46627,-9999.0,109.799439451,47.4659987648,RCF,3.0
ZTF19abqyoxt,1.0,north,108.62178999999999,61.28957,0.02,108.623180443,61.291153832,RCF,4.0
ZTF19abrawuz,1.0,north,234.04222000000001,68.56361,0.085,234.042922397,68.5643216901,RCF,3.0
ZTF19abrbmvt,1.0,south,345.06953,24.785510000000002,-9999.0,345.071548619,24.7852304332,RCF,3.0
ZTF19abrbmvt,2.0,south,345.06953,24.785510000000002,-9999.0,345.066717216,24.7820889019,RCF,3.0
ZTF19abrcfpn,1.0,south,358.42998,17.731632,-9999.0,358.421968386,17.7377653723,Anna,5.0
ZTF19abrcfpn,2.0,south,358.42998,17.731632,-9999.0,358.432706632,17.7294757272,Anna,5.0
ZTF19abrcfpn,3.0,south,358.42998,17.731632,-9999.0,358.43871634,17.7325702821,Anna,5.0
ZTF19abrdxbh,1.0,south,222.72769,27.582659999999997,0.0302,222.731,27.5785277778,RCF,5.0
ZTF19abrdzms,1.0,south,234.3169,11.07295,0.0863,234.31662702,11.0732028686,RCF,3.0
ZTF19abrhdui,1.0,north,240.26752000000002,59.25731999999999,-9999.0,240.26706935,59.2589502474,RCF,3.0
ZTF19abrhdui,2.0,north,240.26752000000002,59.25731999999999,-9999.0,240.274066537,59.2623611047,RCF,3.0
ZTF19abrhdui,3.0,north,240.26752000000002,59.25731999999999,-9999.0,240.265308008,59.256807281,RCF,3.0
ZTF19abrirmk,1.0,south,14.52503,-15.55861,-9999.0,14.5250619841,-15.5596669733,RCF,3.0
ZTF19abrmlxu,1.0,south,14.97359,2.9090599999999998,0.065,14.973435958,2.90873194859,RCF,5.0
ZTF19abrokwi,1.0,south,41.88872,-24.4689,-9999.0,41.888288297,-24.469331275,RCF,3.0
ZTF19abrpadx,1.0,north,207.06649,61.32611,-9999.0,207.06634282,61.3255029495,RCF,3.0
ZTF19abrpait,1.0,north,205.3245,54.188480000000006,-9999.0,205.324356459,54.1887850235,RCF,3.0
ZTF19abrpait,2.0,north,205.3245,54.188480000000006,-9999.0,205.326788587,54.1892784578,RCF,3.0
ZTF19absfopz,1.0,north,266.33391,44.40889,0.048,266.334501401,44.4084343953,RCF,5.0
ZTF19abtniuc,1.0,north,228.43193,58.85689,0.0692,228.431411087,58.8568396287,RCF,3.0
ZTF19abtslqm,1.0,south,63.30444,-12.33832,0.0319,63.3041178436,-12.3367274021,RCF,3.0
ZTF19abtsrup,1.0,south,56.50656,-20.50775,-9999.0,56.5068788886,-20.5077228681,RCF,3.0
ZTF19abtuigb,1.0,south,224.61173,8.21096,0.038,224.610375,8.20852777778,RCF,5.0
ZTF19abucuya,1.0,south,47.22043,-23.21955,-9999.0,47.2199356788,-23.2196903766,RCF,3.0
ZTF19abucuya,2.0,south,47.22043,-23.21955,-9999.0,47.2181060654,-23.2262342403,RCF,3.0
ZTF19abucuya,3.0,south,47.22043,-23.21955,-9999.0,47.2219615055,-23.2130046244,RCF,3.0
ZTF19abucvgu,1.0,south,77.67385999999999,-18.60718,-9999.0,77.6737777319,-18.6110232996,RCF,3.0
ZTF19abucvgu,2.0,south,77.67385999999999,-18.60718,-9999.0,77.6751865507,-18.6085250613,RCF,3.0
ZTF19abucwzt,1.0,north,106.99691000000001,31.665370000000003,0.0165,107.004208333,31.6632777778,RCF,3.0
ZTF19abucxdi,1.0,south,104.96863,24.6178,-9999.0,104.965311642,24.6131428386,RCF,3.0
ZTF19abucxdi,2.0,south,104.96863,24.6178,-9999.0,104.966858466,24.6106349901,RCF,3.0
ZTF19abucxdi,3.0,south,104.96863,24.6178,-9999.0,104.970558592,24.6103921811,RCF,3.0
ZTF19abudlps,1.0,north,112.20943,35.54757,0.0131,112.207291667,35.5486944444,RCF,5.0
ZTF19abueupg,1.0,north,267.80334,51.382529999999996,0.02,267.806977283,51.381507704,RCF,4.0
ZTF19abueupg,2.0,north,267.80334,51.382529999999996,0.02,267.805192713,51.3833464969,RCF,4.0
ZTF19abukakm,1.0,south,51.70075,-14.4832,0.0567,51.7011609053,-14.4807604014,RCF,3.0
ZTF19abupned,1.0,south,358.25015,25.121270000000003,-9999.0,358.251248219,25.1213718066,RCF,3.0
ZTF17aaazdba,1.0,south,123.32063222258066,22.648307462903233,0.022000000000000002,123.320625,22.6483055556,SNe_Ia/RCF,3.0
ZTF18aaabltn,1.0,south,124.36008235652176,10.202791052173916,0.0458,124.359910348,10.2030255407,SNe_Ia/RCF,3.0
ZTF18aaadtdc,1.0,south,38.3430930882353,27.93704003529412,0.03865,38.3456324749,27.9368500035,SNe_Ia/RCF,3.0
ZTF18aaaniwu,1.0,north,112.20676317826086,57.02345557391305,-9999.0,112.198520363,57.0170104029,SNe_Ia/RCF,3.0
ZTF18aaaniwu,2.0,north,112.20676317826086,57.02345557391305,-9999.0,112.198306523,57.0257796753,SNe_Ia/RCF,3.0
ZTF18aaaniwu,3.0,north,112.20676317826086,57.02345557391305,-9999.0,112.233116901,57.0286968677,SNe_Ia/RCF,3.0
ZTF18aaaokus,1.0,north,166.69771961355926,72.56870309745761,0.008836,166.697797589,72.5686787845,SNe_Ia/RCF,3.0
ZTF18aaaqgyc,1.0,south,194.7679889181818,19.11842750909091,0.081,194.767839128,19.1185728961,SNe_Ia/RCF,3.0
ZTF18aabicqe,1.0,north,99.51534163333334,37.2454529,-9999.0,99.5156209686,37.2458453799,SNe_Ia/RCF,5.0
ZTF18aabuoud,1.0,north,167.12033970000005,44.220357926315785,0.0588,167.120426619,44.2202142422,SNe_Ia/RCF,3.0
ZTF18aabvpbb,1.0,south,123.15246798461537,16.329161138461536,-9999.0,123.150871355,16.3294406603,SNe_Ia/RCF,4.0
ZTF18aabvpbb,2.0,south,123.15246798461537,16.329161138461536,-9999.0,123.148759768,16.3295368954,SNe_Ia/RCF,4.0
ZTF18aabvpbb,3.0,south,123.15246798461537,16.329161138461536,-9999.0,123.161014227,16.3224595398,SNe_Ia/RCF,4.0
ZTF18aacfonx,1.0,north,137.54176115384612,48.228249864615385,0.117,137.537259562,48.2292353381,SNe_Ia/RCF,3.0
ZTF18aacfonx,2.0,north,137.54176115384612,48.228249864615385,0.117,137.546667033,48.2360962208,SNe_Ia/RCF,3.0
ZTF18aadbtae,1.0,north,142.40821702857144,38.400395014285714,0.0761,142.408215786,38.4004142168,SNe_Ia/RCF,3.0
ZTF18aadiimv,1.0,north,142.40820155,38.400391333333346,0.0761,142.408215786,38.4004142168,SNe_Ia/RCF,3.0
ZTF18aadmssd,1.0,north,102.60756266,43.05323038,0.0189,102.60750478,43.0532478981,SNe_Ia/RCF,5.0
ZTF18aadnqwz,1.0,north,99.0046581529412,50.70432097647061,0.04,99.0046513758,50.7043028916,SNe_Ia/RCF,4.0
ZTF18aaeauzu,1.0,north,154.95623122727272,33.367700195454546,0.0229,154.956208333,33.3676944444,SNe_Ia/RCF,3.0
ZTF18aaegvyd,1.0,north,137.39845613333333,29.97070228333333,0.0235,137.398549355,29.9705091944,SNe_Ia/RCF,5.0
ZTF18aaemivw,1.0,north,158.427882075,39.49070071666666,0.0654,158.428005217,39.4907668922,SNe_Ia/RCF,5.0
ZTF18aaenfaa,1.0,north,101.04526777368423,35.779042192982445,0.0776,101.046613174,35.7808117033,SNe_Ia/RCF,3.0
