"ID"	"Name"	"RA"	"DEC"	"Obj. Type"	"Redshift"	"Host Name"	"Host Redshift"	"Reporting Group/s"	"Discovery Data Source/s"	"Classifying Group/s"	"Associated Group/s"	"Disc. Internal Name"	"Disc. Instrument/s"	"Class. Instrument/s"	"TNS AT"	"Public"	"End Prop. Period"	"Discovery Mag/Flux"	"Discovery Filter"	"Discovery Date (UT)"	"Sender"	"Remarks"	"Ext. catalog/s"
"54264"	"AT 2020cqt"	"12:05:25.235"	"+49:22:01.55"	""	""	""	""	"ATLAS, ZTF"	"ATLAS, ZTF"	""	"ATLAS; ZTF"	"ATLAS20fsl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.519"	"orange-ATLAS"	"2020-02-15 10:46:33.000"	"ATLAS_Bot1"	""	""
"54263"	"AT 2020cqs"	"15:42:15.022"	"+42:32:17.90"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fsk"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.243"	"orange-ATLAS"	"2020-02-15 12:46:04.000"	"ATLAS_Bot1"	""	""
"54262"	"AT 2020cqr"	"17:03:48.210"	"+34:43:38.74"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fsj"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"18.427"	"orange-ATLAS"	"2020-02-15 12:36:00.000"	"ATLAS_Bot1"	""	""
"54261"	"AT 2020cqq"	"12:47:45.843"	"+49:39:38.96"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fsh"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.271"	"orange-ATLAS"	"2020-02-15 12:48:57.000"	"ATLAS_Bot1"	""	""
"54260"	"SN 2020cqp"	"14:32:21.070"	"-03:40:13.12"	"SN Ia"	"0.077"	""	""	"GaiaAlerts, ZTF, ATLAS, Pan-STARRS1"	"GaiaAlerts, ZTF, ATLAS, Pan-STARRS1"	"ePESSTO+"	"ATLAS; GaiaAlerts; Pan-STARRS1; ZTF"	"Gaia20ava"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1"	"ESO-NTT - EFOSC2-NTT"	"1"	"1"	""	"18.98"	"G-Gaia"	"2020-02-14 06:44:38.000"	"Gaia_Bot1"	""	""
"54259"	"AT 2020cqo"	"15:31:30.430"	"-27:20:41.06"	""	""	""	""	"GaiaAlerts, ATLAS, Pan-STARRS1"	"GaiaAlerts, ATLAS, Pan-STARRS1"	""	"ATLAS; GaiaAlerts; Pan-STARRS1"	"Gaia20aux"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1"	""	"1"	"1"	""	"18.82"	"G-Gaia"	"2020-02-14 13:10:33.000"	"Gaia_Bot1"	""	""
"54258"	"AT 2020cqn"	"04:23:15.560"	"+41:54:05.83"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20auw"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.32"	"G-Gaia"	"2020-02-14 16:30:43.000"	"Gaia_Bot1"	""	""
"54257"	"AT 2020cqm"	"14:08:10.260"	"+10:47:16.98"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20auv"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.48"	"G-Gaia"	"2020-02-14 14:18:14.000"	"Gaia_Bot1"	""	""
"54256"	"AT 2020cql"	"13:30:37.700"	"+25:09:10.98"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20auu"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"17.75"	"G-Gaia"	"2020-02-14 08:00:57.000"	"Gaia_Bot1"	""	""
"54255"	"AT 2020cqk"	"09:36:39.120"	"+61:19:18.26"	""	""	""	""	"GaiaAlerts"	"GaiaAlerts"	""	"GaiaAlerts"	"Gaia20aut"	"Gaia - Gaia-photometric"	""	"1"	"1"	""	"18.8"	"G-Gaia"	"2020-02-14 11:22:33.000"	"Gaia_Bot1"	""	""
"54254"	"AT 2020cqj"	"16:30:48.296"	"+50:33:55.68"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20frz"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.064"	"orange-ATLAS"	"2020-02-15 14:25:26.000"	"ATLAS_Bot1"	""	""
"54253"	"AT 2020cqi"	"00:42:48.820"	"+41:18:43.00"	""	""	"M31"	""	"XOSS"	"XOSS"	""	"XOSS"	"XM26MZ"	"Other - Other"	""	"1"	"1"	""	"19.2"	"Clear-"	"2020-02-15 13:09:36.000"	"Zhang"	""	""
"54252"	"AT 2020cqh"	"13:56:16.555"	"+09:32:38.83"	""	""	"WISEA J135616.56+093238.5"	"0.132841"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aanvtgg"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.553"	"g-ZTF"	"2020-02-15 13:03:58.000"	"ALeRCE"	""	""
"54251"	"AT 2020cqg"	"07:47:29.816"	"+08:21:39.76"	""	""	"SDSS J074729.92+082139.3"	"0.174"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aanomwv"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.2586"	"r-ZTF"	"2020-02-15 05:46:12.000"	"ALeRCE"	""	""
"54250"	"AT 2020cqf"	"04:48:25.304"	"-14:49:08.30"	""	""	"WISEA J044825.35-144908.4"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamqaxb"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5998"	"r-ZTF"	"2020-02-15 03:30:07.000"	"ALeRCE"	""	""
"54249"	"AT 2020cqe"	"08:36:07.417"	"-05:34:55.33"	""	""	"WISEA J083607.45-053451.1"	""	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aanpgbc"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.1559"	"r-ZTF"	"2020-02-15 06:03:06.000"	"ALeRCE"	""	""
"54248"	"AT 2020cqd"	"08:56:11.167"	"+03:27:01.02"	""	""	"SDSS J085611.01+032700.3"	"0.212"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aanrdwd"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.5382"	"r-ZTF"	"2020-02-15 06:03:45.000"	"ALeRCE"	""	""
"54247"	"SN 2020cqc"	"09:08:28.157"	"+01:52:44.85"	"SN Iax[02cx-like]"	"0.03909"	"SDSS J090828.21+015244.9"	"0.115"	"ALeRCE, ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aanrdek"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"APO-3.5m - DIS, P60 - SEDM"	"1"	"1"	""	"20.3509"	"r-ZTF"	"2020-02-15 06:06:22.000"	"ALeRCE"	""	""
"54246"	"AT 2020cqb"	"10:21:56.374"	"+07:17:49.38"	""	""	"SDSS J102156.43+071749.9"	"0.186"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aanrzak"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.413"	"r-ZTF"	"2020-02-15 06:34:03.000"	"ALeRCE"	""	""
"54245"	"AT 2020cqa"	"11:22:35.680"	"+34:17:03.22"	""	""	"WISEA J112235.60+341700.3"	"0.08626"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aamycyt"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.7602"	"r-ZTF"	"2020-02-15 06:38:39.000"	"ALeRCE"	""	""
"54244"	"AT 2020cpz"	"09:26:08.758"	"+11:11:29.54"	""	""	"SDSS J092608.74+111130.4"	"0.123"	"ALeRCE, ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aanrgln"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"20.1354"	"r-ZTF"	"2020-02-15 06:59:29.000"	"ALeRCE"	""	""
"54243"	"AT 2020cpy"	"11:18:11.420"	"+26:23:01.64"	""	""	"SDSS J111811.27+262309.3"	"0.009396"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aansbbo"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.1789"	"g-ZTF"	"2020-02-15 07:39:09.000"	"ALeRCE"	""	""
"54242"	"AT 2020cpx"	"12:14:11.355"	"+30:25:25.24"	""	""	"WISEA J121411.22+302527.3"	"0.14546"	"ALeRCE, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aanjzgh"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.5938"	"g-ZTF"	"2020-02-15 08:03:58.000"	"ALeRCE"	""	""
"54241"	"AT 2020cpw"	"13:17:44.178"	"+16:53:59.26"	""	""	"WISEA J131744.30+165400.6"	"0.114959"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aansmra"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.6583"	"g-ZTF"	"2020-02-15 08:33:27.000"	"ALeRCE"	""	""
"54240"	"SN 2020cpv"	"13:02:29.463"	"+28:12:15.65"	"SN Ia"	"0.1"	"SDSS J130229.44+281216.0"	"0.081"	"ALeRCE, ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aansktb"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"20.1244"	"g-ZTF"	"2020-02-15 08:52:39.000"	"ALeRCE"	""	""
"54239"	"SN 2020cpu"	"14:54:31.032"	"+09:42:25.76"	"SN II"	"0.03276"	"SDSS J145430.69+094226.1"	"0.032906"	"ALeRCE, ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"None, ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aanvqbi"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"Bok - BC-Bok, P60 - SEDM"	"1"	"1"	""	"19.4177"	"r-ZTF"	"2020-02-15 12:35:03.000"	"ALeRCE"	""	""
"54238"	"SN 2020cpt"	"14:57:30.247"	"+08:23:24.02"	"SN Ia"	"0.03705"	"CGCG 076-111"	"0.036962"	"ALeRCE, ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ePESSTO+"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aanvpzo"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"ESO-NTT - EFOSC2-NTT, P60 - SEDM"	"1"	"1"	""	"18.0469"	"r-ZTF"	"2020-02-15 12:35:03.000"	"ALeRCE"	""	""
"54237"	"AT 2020cps"	"16:59:03.399"	"+35:39:17.52"	""	""	"SDSS J165903.37+353917.6"	"0.156"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aanvvmv"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.8614"	"r-ZTF"	"2020-02-15 12:41:37.000"	"ALeRCE"	""	""
"54236"	"AT 2020cpr"	"17:32:26.908"	"+31:17:07.52"	""	""	"SDSS J173226.98+311708.7"	"0.126"	"ALeRCE"	"ZTF"	""	"ZTF"	"ZTF20aanvswj"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.4159"	"r-ZTF"	"2020-02-15 12:58:08.000"	"ALeRCE"	""	""
"54235"	"SN 2020cpq"	"16:19:15.190"	"+15:07:10.20"	"SN Ia"	"0.08164"	""	""	"ZTF, ATLAS, GaiaAlerts"	"ZTF, ATLAS, GaiaAlerts"	"ZTF"	"ATLAS; GaiaAlerts; ZTF"	"ZTF20aanvqhk"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.36"	"r-ZTF"	"2020-02-15 12:38:18.000"	"ZTF_AMPEL_NEW"	""	""
"54234"	"AT 2020cpp"	"17:34:32.326"	"+19:23:13.49"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aanagct"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.48"	"r-ZTF"	"2020-02-13 12:57:42.000"	"ZTF_AMPEL_NEW"	""	""
"54233"	"AT 2020cpo"	"16:03:51.404"	"+00:51:07.82"	""	""	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aamttpf"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.42"	"r-ZTF"	"2020-02-15 12:36:59.000"	"ZTF_AMPEL_NEW"	""	""
"54232"	"SN 2020cpn"	"07:11:31.288"	"+58:57:05.68"	"SN Ia"	"0.080155"	""	""	"ATLAS, ZTF, Pan-STARRS1"	"ATLAS, ZTF, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ATLAS20fqo"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"19.24"	"orange-ATLAS"	"2020-02-15 07:36:28.000"	"ATLAS_Bot1"	""	""
"54231"	"AT 2020cpm"	"03:30:00.923"	"+73:55:11.08"	""	""	""	""	"ATLAS, ZTF"	"ATLAS, ZTF"	""	"ATLAS; ZTF"	"ATLAS20fqn"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.05"	"orange-ATLAS"	"2020-02-15 06:00:00.000"	"ATLAS_Bot1"	""	""
"54230"	"SN 2020cpl"	"05:39:53.789"	"+59:27:39.51"	"SN Ia"	"0.03"	""	""	"ATLAS, ZTF"	"ATLAS, ZTF"	"ZTF"	"ATLAS; ZTF"	"ATLAS20fql"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"18.904"	"orange-ATLAS"	"2020-02-15 07:46:33.000"	"ATLAS_Bot1"	""	""
"54229"	"AT 2020cpk"	"06:52:04.732"	"+47:39:27.49"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fqj"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"19.222"	"orange-ATLAS"	"2020-02-15 07:39:21.000"	"ATLAS_Bot1"	""	""
"54228"	"AT 2020cpj"	"07:22:51.120"	"+78:06:13.06"	""	""	""	""	"ATLAS, ZTF"	"ATLAS, ZTF"	""	"ATLAS; ZTF"	"ATLAS20fqi"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.014"	"orange-ATLAS"	"2020-02-15 08:44:09.000"	"ATLAS_Bot1"	""	""
"54227"	"AT 2020cpi"	"05:00:04.012"	"+63:37:21.32"	""	""	""	""	"ATLAS"	"ATLAS"	""	"ATLAS"	"ATLAS20fpx"	"ATLAS1 - ACAM1"	""	"1"	"1"	""	"18.713"	"orange-ATLAS"	"2020-02-15 07:01:55.000"	"ATLAS_Bot1"	""	""
"54226"	"AT 2020cph"	"04:40:08.760"	"-65:13:02.30"	""	""	""	""	"MASTER"	"MASTER"	""	"MASTER"	"MASTER OT J044008.76-651302.3"	"Other - Other"	""	"1"	"1"	""	"18.9"	"Clear-"	"2020-02-14 21:54:38.000"	"MASTER"	""	""
"54225"	"SN 2020cpg"	"13:52:17.980"	"+13:34:31.73"	"SN Ib"	"0.037"	""	""	"ZTF, GaiaAlerts, ATLAS, Pan-STARRS1"	"ZTF, GaiaAlerts, ATLAS, Pan-STARRS1"	"None, ePESSTO+"	"ATLAS; GaiaAlerts; Pan-STARRS1; ZTF"	"ZTF20aanvmdt"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1"	"ESO-NTT - EFOSC2-NTT, LT - SPRAT"	"1"	"1"	""	"18.79"	"r-ZTF"	"2020-02-15 12:02:07.000"	"ZTF_AMPEL_NEW"	""	""
"54224"	"SN 2020cpf"	"13:54:15.780"	"+01:49:45.31"	"SN Ia"	"0.083"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aanvliy"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"18.99"	"r-ZTF"	"2020-02-15 12:02:45.000"	"ZTF_AMPEL_NEW"	""	""
"54223"	"AT 2020cpe"	"13:35:01.991"	"+04:26:32.51"	""	""	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aanvlil"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.47"	"r-ZTF"	"2020-02-15 12:02:45.000"	"ZTF_AMPEL_NEW"	""	""
"54222"	"AT 2020cpd"	"13:14:34.871"	"+00:18:01.92"	""	""	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	""	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aansmkx"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	""	"1"	"1"	""	"19.2"	"g-ZTF"	"2020-02-15 08:32:42.000"	"ZTF_AMPEL_NEW"	""	""
"54221"	"AT 2020cpc"	"12:53:24.589"	"-10:25:05.63"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aansmhs"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"18.9"	"g-ZTF"	"2020-02-15 08:32:03.000"	"ZTF_AMPEL_NEW"	""	""
"54220"	"SN 2020cpb"	"17:08:19.110"	"+18:17:58.52"	"SN Ia"	"0.05"	""	""	"ZTF, ATLAS, GaiaAlerts, Pan-STARRS1"	"ZTF, ATLAS, GaiaAlerts, Pan-STARRS1"	"ZTF"	"ATLAS; GaiaAlerts; Pan-STARRS1; ZTF"	"ZTF20aamttmo"	"ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"19.06"	"g-ZTF"	"2020-02-12 11:24:10.000"	"ZTF_AMPEL_NEW"	""	""
"54219"	"SN 2020cpa"	"17:26:37.722"	"+38:12:29.49"	"SN II"	"0.0449"	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aamttiw"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"17.76"	"g-ZTF"	"2020-02-12 11:20:55.000"	"ZTF_AMPEL_NEW"	""	"TESS-active sector/s (25,26);TESS-Sector25;TESS-Sector26"
"54218"	"AT 2020coz"	"11:35:50.509"	"+22:52:49.63"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF18aajhhwu"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.66"	"g-ZTF"	"2020-02-15 07:39:49.000"	"ZTF_AMPEL_COMPLETE"	""	""
"54217"	"SN 2020coy"	"12:32:06.112"	"-08:07:49.89"	"SN Ia"	"0.07"	""	""	"ZTF"	"ZTF"	"ZTF"	"ZTF"	"ZTF20aansmlm"	"P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"18.74"	"g-ZTF"	"2020-02-15 08:31:24.000"	"ZTF_AMPEL_NEW"	""	""
"54216"	"SN 2020cox"	"12:17:09.946"	"+03:38:00.36"	"SN Ia"	"0.07882"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aamksoq"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"19.97"	"g-ZTF"	"2020-02-07 11:01:59.000"	"ZTF_AMPEL_COMPLETE"	""	""
"54215"	"AT 2020cow"	"08:37:37.064"	"-09:35:24.22"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aallmis"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.92"	"g-ZTF"	"2020-02-02 06:00:02.000"	"ZTF_AMPEL_COMPLETE"	""	""
"54214"	"AT 2020cov"	"13:03:33.091"	"-05:03:30.47"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aanshtt"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.38"	"g-ZTF"	"2020-02-15 08:01:20.000"	"ZTF_AMPEL_NEW"	""	""
"54213"	"AT 2020cou"	"11:03:48.824"	"+06:48:00.51"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aanqepi"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.16"	"r-ZTF"	"2020-02-15 06:34:43.000"	"ZTF_AMPEL_NEW"	""	""
"54212"	"SN 2020cot"	"10:35:35.646"	"+22:38:26.29"	"SN Ia"	"0.09815"	""	""	"ZTF, ATLAS, Pan-STARRS1"	"ZTF, ATLAS, Pan-STARRS1"	"ZTF"	"ATLAS; Pan-STARRS1; ZTF"	"ZTF20aandwrl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1"	"P60 - SEDM"	"1"	"1"	""	"19.7"	"g-ZTF"	"2020-02-12 10:09:20.000"	"ZTF_AMPEL_NEW"	""	""
"54211"	"AT 2020cos"	"09:52:41.363"	"+04:21:23.38"	""	""	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamqkwl"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"19.41"	"r-ZTF"	"2020-02-15 06:58:51.000"	"ZTF_AMPEL_NEW"	""	""
"54210"	"AT 2020cor"	"08:57:18.257"	"-08:51:52.50"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF19acgdyms"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.81"	"r-ZTF"	"2020-02-15 06:02:26.000"	"ZTF_AMPEL_COMPLETE"	""	""
"54209"	"AT 2020coq"	"01:54:14.114"	"+04:11:24.80"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aanlhzw"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.58"	"r-ZTF"	"2020-02-15 02:50:21.000"	"ZTF_AMPEL_NEW"	""	""
"54208"	"SN 2020cop"	"06:01:41.206"	"-25:00:31.35"	"SN Ia"	"0.046642"	""	""	"ZTF, ATLAS"	"ZTF, ATLAS"	"ZTF"	"ATLAS; ZTF"	"ZTF20aamqxyi"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	"P60 - SEDM"	"1"	"1"	""	"18.5"	"r-ZTF"	"2020-02-12 06:03:05.000"	"ZTF_AMPEL_NEW"	""	""
"54207"	"AT 2020coo"	"05:19:49.115"	"-20:19:25.87"	""	""	""	""	"ZTF"	"ZTF"	""	"ZTF"	"ZTF20aampaie"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.84"	"r-ZTF"	"2020-02-12 03:01:31.000"	"ZTF_AMPEL_NEW"	""	""
"54206"	"AT 2020con"	"10:20:24.478"	"+48:16:00.65"	""	""	""	""	"SGLF, ZTF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aandujc"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.256"	"g-ZTF"	"2020-02-12 05:41:23.000"	"Perez-Fournon"	""	""
"54205"	"AT 2020com"	"09:07:56.506"	"+35:56:14.45"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aalwmxo"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.592"	"r-ZTF"	"2020-02-02 07:51:53.000"	"Perez-Fournon"	""	""
"54204"	"AT 2020col"	"10:26:50.166"	"+68:06:34.82"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aamvcfw"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"21.158"	"g-ZTF"	"2020-02-02 10:56:33.000"	"Perez-Fournon"	""	""
"54203"	"AT 2020cok"	"13:52:11.244"	"+31:37:42.83"	""	""	""	""	"SGLF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamtspu"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.723"	"g-ZTF"	"2020-02-05 11:25:53.000"	"Perez-Fournon"	""	""
"54202"	"AT 2020coj"	"11:48:34.195"	"+57:50:48.69"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aangtdl"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.269"	"r-ZTF"	"2020-02-12 11:45:18.000"	"Perez-Fournon"	""	""
"54201"	"AT 2020coi"	"18:52:00.190"	"+62:57:42.06"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aanaibt"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"19.83"	"g-ZTF"	"2020-02-13 13:22:26.000"	"Perez-Fournon"	""	""
"54200"	"AT 2020coh"	"08:33:45.813"	"+40:13:55.43"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aamwjte"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.431"	"g-ZTF"	"2020-02-12 04:07:43.000"	"Perez-Fournon"	""	""
"54199"	"AT 2020cog"	"16:53:51.902"	"+42:42:36.83"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aamifpr"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.22"	"g-ZTF"	"2020-02-04 11:39:12.000"	"Perez-Fournon"	""	""
"54198"	"AT 2020cof"	"14:12:38.544"	"+62:16:25.10"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aamtusf"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.117"	"g-ZTF"	"2020-02-12 10:48:39.000"	"Perez-Fournon"	""	""
"54197"	"AT 2020coe"	"09:50:37.664"	"+38:21:39.48"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aandscs"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.062"	"g-ZTF"	"2020-02-12 05:11:25.000"	"Perez-Fournon"	""	""
"54196"	"AT 2020cod"	"11:16:22.778"	"+55:49:50.18"	""	""	""	""	"SGLF"	"ZTF"	""	"ZTF"	"ZTF20aangyil"	"P48 - ZTF-Cam"	""	"1"	"1"	""	"20.415"	"r-ZTF"	"2020-02-13 07:12:13.000"	"Perez-Fournon"	""	""
"54195"	"AT 2020coc"	"15:44:13.143"	"+59:16:43.01"	""	""	""	""	"SGLF, ATLAS"	"ZTF, ATLAS"	""	"ATLAS; ZTF"	"ZTF20aamuboy"	"ATLAS1 - ACAM1, P48 - ZTF-Cam"	""	"1"	"1"	""	"20.149"	"r-ZTF"	"2020-02-12 12:24:39.000"	"Perez-Fournon"	""	""
