# Geodesic pattern 30 class 2 npts 27002 area_per_point= 1.528
# From geodesic_tiling_pattern_npts27002.txt
# As generated using instruction from http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# Further instructions on generation are available at: https://github.com/SSantosLab/desgw-map/wiki/DECam-Tiling-for-HSC
# RA            DEC
-174.039000  30.630700
-112.935000  27.262500
-114.460000  27.711500
-115.994000  28.141400
-117.535000  28.551900
-119.082000  28.942500
-120.636000  29.313000
-122.196000  29.663100
-123.761000  29.992500
-125.330000  30.301000
-126.902000  30.588400
-128.478000  30.854600
-130.055000  31.099300
-131.634000  31.322700
-133.214000  31.524600
-134.793000  31.704900
-136.371000  31.863800
-137.946000  32.001300
-139.519000  32.117400
-141.088000  32.212300
-142.652000  32.286200
-144.210000  32.339300
-145.762000  32.371800
-147.306000  32.383900
-148.842000  32.376000
-150.369000  32.348400
-151.886000  32.301500
-153.392000  32.235500
-154.887000  32.151000
-156.369000  32.048300
-157.839000  31.927900
-159.296000  31.790200
-160.740000  31.635800
-162.169000  31.465000
-163.583000  31.278300
-164.983000  31.076300
-166.368000  30.859500
-167.737000  30.628200
-169.091000  30.383100
-170.430000  30.124500
-171.753000  29.852900
-114.096000  26.483300
-115.616000  26.909400
-117.143000  27.316500
-118.675000  27.704400
-120.214000  28.072700
-121.758000  28.421000
-123.306000  28.749200
-124.859000  29.057000
-126.415000  29.344300
-127.973000  29.610800
-129.533000  29.856400
-131.094000  30.081100
-132.656000  30.284700
-134.217000  30.467300
-135.777000  30.628900
-137.334000  30.769500
-138.889000  30.889200
-140.440000  30.988100
-141.987000  31.066400
-143.528000  31.124200
-145.062000  31.161800
-146.589000  31.179300
-148.109000  31.177200
-149.619000  31.155700
-151.120000  31.115000
-152.611000  31.055700
-154.091000  30.978000
-155.559000  30.882400
-157.015000  30.769200
-158.459000  30.638900
-159.889000  30.492100
-161.306000  30.329000
-162.708000  30.150200
-164.097000  29.956100
-165.471000  29.747300
-166.830000  29.524200
-168.174000  29.287200
-169.503000  29.036900
-113.736000  25.263200
-115.243000  25.685000
-116.757000  26.088500
-118.276000  26.473300
-119.800000  26.839000
-121.329000  27.185300
-122.863000  27.512000
-124.400000  27.818800
-125.939000  28.105600
-127.481000  28.372000
-129.025000  28.618100
-130.570000  28.843700
-132.114000  29.048800
-133.659000  29.233200
-135.202000  29.397100
-136.742000  29.540400
-138.280000  29.663300
-139.814000  29.765700
-141.344000  29.847900
-142.868000  29.910000
-144.386000  29.952200
-145.898000  29.974800
-147.401000  29.978000
-148.896000  29.962000
-150.382000  29.927200
-151.858000  29.874000
-153.324000  29.802700
-154.778000  29.713600
-156.221000  29.607200
-157.651000  29.483900
-159.069000  29.344100
-160.474000  29.188300
-161.865000  29.016900
-163.242000  28.830400
-164.605000  28.629100
-165.954000  28.413700
-167.288000  28.184400
-114.875000  24.468500
-116.376000  24.868100
-117.883000  25.249400
-119.394000  25.612300
-120.909000  25.956300
-122.428000  26.281100
-123.951000  26.586600
-125.476000  26.872500
-127.003000  27.138600
-128.531000  27.384800
-130.060000  27.611000
-131.589000  27.817100
-133.117000  28.003000
-134.644000  28.168800
-136.169000  28.314500
-137.690000  28.440100
-139.209000  28.545600
-140.722000  28.631300
-142.231000  28.697300
-143.734000  28.743700
-145.230000  28.770800
-146.718000  28.778800
-148.199000  28.768000
-149.670000  28.738600
-151.132000  28.691100
-152.584000  28.625600
-154.025000  28.542700
-155.455000  28.442600
-156.873000  28.325800
-158.278000  28.192700
-159.671000  28.043700
-161.051000  27.879200
-162.417000  27.699700
-163.770000  27.505600
-165.108000  27.297400
-114.511000  23.259900
-116.001000  23.655300
-117.496000  24.032900
-118.994000  24.392600
-120.497000  24.734000
-122.003000  25.056700
-123.512000  25.360500
-125.023000  25.645300
-126.535000  25.910700
-128.049000  26.156700
-129.563000  26.383200
-131.077000  26.589900
-132.591000  26.777000
-134.103000  26.944400
-135.612000  27.092000
-137.119000  27.219900
-138.622000  27.328200
-140.121000  27.417000
-141.615000  27.486400
-143.103000  27.536700
-144.584000  27.567900
-146.058000  27.580300
-147.525000  27.574200
-148.982000  27.549800
-150.431000  27.507500
-151.870000  27.447500
-153.298000  27.370200
-154.715000  27.276000
-156.121000  27.165300
-157.515000  27.038400
-158.897000  26.895700
-160.265000  26.737800
-161.621000  26.564900
-162.963000  26.377500
-115.631000  22.450300
-117.114000  22.824000
-118.601000  23.180200
-120.092000  23.518600
-121.585000  23.838900
-123.081000  24.140800
-124.579000  24.424100
-126.079000  24.688600
-127.579000  24.934100
-129.079000  25.160500
-130.580000  25.367600
-132.079000  25.555500
-133.577000  25.724000
-135.072000  25.873200
-136.564000  26.003100
-138.053000  26.113800
-139.538000  26.205300
-141.018000  26.277900
-142.492000  26.331500
-143.960000  26.366400
-145.420000  26.382900
-146.873000  26.381100
-148.318000  26.361300
-149.754000  26.323700
-151.180000  26.268800
-152.596000  26.196800
-154.001000  26.108100
-155.395000  26.003000
-156.778000  25.881900
-158.149000  25.745200
-159.507000  25.593300
-160.852000  25.426600
-115.264000  21.253200
-116.738000  21.622700
-118.214000  21.975200
-119.694000  22.310500
-121.176000  22.628000
-122.660000  22.927700
-124.145000  23.209300
-125.632000  23.472500
-127.120000  23.717100
-128.607000  23.943100
-130.094000  24.150300
-131.580000  24.338600
-133.065000  24.508100
-134.547000  24.658500
-136.026000  24.790100
-137.501000  24.902800
-138.973000  24.996700
-140.439000  25.071900
-141.900000  25.128600
-143.355000  25.166900
-144.803000  25.187000
-146.243000  25.189100
-147.675000  25.173500
-149.099000  25.140400
-150.513000  25.090100
-151.917000  25.023000
-153.311000  24.939300
-154.694000  24.839500
-156.066000  24.723800
-157.426000  24.592600
-158.774000  24.446400
-116.366000  20.429200
-117.832000  20.777800
-119.301000  21.109500
-120.773000  21.424100
-122.246000  21.721300
-123.720000  22.000900
-125.195000  22.262500
-126.671000  22.506000
-128.146000  22.731400
-129.621000  22.938300
-131.095000  23.126800
-132.567000  23.296800
-134.036000  23.448200
-135.502000  23.581100
-136.965000  23.695500
-138.424000  23.791400
-139.878000  23.869000
-141.326000  23.928400
-142.769000  23.969700
-144.205000  23.993100
-145.633000  23.998700
-147.053000  23.986900
-148.465000  23.957900
-149.868000  23.911900
-151.261000  23.849300
-152.644000  23.770300
-154.017000  23.675300
-155.378000  23.564700
-156.728000  23.438700
-115.998000  19.243600
-117.455000  19.587900
-118.915000  19.916000
-120.376000  20.227300
-121.839000  20.521800
-123.302000  20.799000
-124.767000  21.058900
-126.231000  21.301000
-127.695000  21.525400
-129.159000  21.731800
-130.621000  21.920200
-132.081000  22.090400
-133.538000  22.242500
-134.993000  22.376500
-136.444000  22.492200
-137.891000  22.589900
-139.333000  22.669500
-140.770000  22.731300
-142.201000  22.775200
-143.625000  22.801500
-145.042000  22.810400
-146.451000  22.802100
-147.852000  22.776800
-149.244000  22.734700
-150.627000  22.676300
-151.999000  22.601600
-153.362000  22.511100
-154.713000  22.405200
-117.082000  18.405800
-118.533000  18.729900
-119.985000  19.037800
-121.438000  19.329300
-122.892000  19.604000
-124.346000  19.861700
-125.801000  20.102300
-127.254000  20.325400
-128.707000  20.531000
-130.158000  20.719000
-131.607000  20.889300
-133.053000  21.041700
-134.497000  21.176400
-135.937000  21.293200
-137.373000  21.392300
-138.804000  21.473700
-140.229000  21.537500
-141.649000  21.583800
-143.063000  21.612800
-144.469000  21.624500
-145.868000  21.619400
-147.258000  21.597400
-148.640000  21.559000
-150.012000  21.504300
-151.375000  21.433700
-152.728000  21.347400
-116.714000  17.231500
-118.156000  17.551400
-119.600000  17.855600
-121.044000  18.143800
-122.489000  18.415800
-123.934000  18.671200
-125.378000  18.909900
-126.822000  19.131600
-128.264000  19.336200
-129.705000  19.523500
-131.144000  19.693500
-132.580000  19.846100
-134.013000  19.981200
-135.443000  20.098800
-136.868000  20.199100
-138.289000  20.281900
-139.704000  20.347500
-141.114000  20.395800
-142.517000  20.427100
-143.913000  20.441500
-145.302000  20.439200
-146.682000  20.420300
-148.055000  20.385200
-149.418000  20.334000
-150.771000  20.267100
-117.783000  16.380500
-119.219000  16.680800
-120.655000  16.965600
-122.092000  17.234600
-123.528000  17.487500
-124.963000  17.724000
-126.398000  17.944100
-127.831000  18.147400
-129.262000  18.333800
-130.692000  18.503300
-132.118000  18.655700
-133.542000  18.791000
-134.961000  18.909300
-136.377000  19.010400
-137.788000  19.094400
-139.193000  19.161500
-140.593000  19.211600
-141.987000  19.245000
-143.373000  19.261700
-144.753000  19.261900
-146.124000  19.245900
-147.487000  19.213700
-148.841000  19.165800
-117.415000  15.217300
-118.843000  15.513500
-120.272000  15.794600
-121.700000  16.060400
-123.128000  16.310600
-124.555000  16.544800
-125.981000  16.762900
-127.406000  16.964700
-128.829000  17.150100
-130.249000  17.318800
-131.666000  17.470900
-133.081000  17.606200
-134.491000  17.724700
-135.898000  17.826500
-137.299000  17.911500
-138.696000  17.979800
-140.087000  18.031400
-141.471000  18.066600
-142.849000  18.085400
-144.220000  18.087900
-145.582000  18.074400
-146.937000  18.045000
-118.471000  14.353600
-119.893000  14.631000
-121.314000  14.893400
-122.735000  15.140600
-124.154000  15.372300
-125.572000  15.588400
-126.989000  15.788500
-128.403000  15.972500
-129.815000  16.140300
-131.224000  16.291800
-132.630000  16.426800
-134.032000  16.545500
-135.430000  16.647600
-136.824000  16.733300
-138.212000  16.802700
-139.594000  16.855600
-140.970000  16.892300
-142.340000  16.912900
-143.702000  16.917500
-145.057000  16.906300
-118.103000  13.201300
-119.518000  13.474600
-120.933000  13.733500
-122.347000  13.977600
-123.759000  14.206600
-125.170000  14.420400
-126.579000  14.618600
-127.986000  14.801100
-129.390000  14.967800
-130.792000  15.118500
-132.190000  15.253100
-133.584000  15.371600
-134.974000  15.474000
-136.359000  15.560200
-137.739000  15.630300
-139.114000  15.684400
-140.482000  15.722400
-141.844000  15.744600
-143.199000  15.751100
-119.148000  12.325600
-120.556000  12.580800
-121.964000  12.821600
-123.370000  13.047800
-124.774000  13.259100
-126.176000  13.455300
-127.576000  13.636100
-128.973000  13.801400
-130.367000  13.951200
-131.758000  14.085200
-133.145000  14.203400
-134.528000  14.305800
-135.906000  14.392300
-137.279000  14.463000
-138.646000  14.518000
-140.007000  14.557200
-141.362000  14.580800
-118.780000  11.183900
-120.184000  11.435200
-121.585000  11.672600
-122.985000  11.895800
-124.383000  12.104500
-125.779000  12.298500
-127.173000  12.477500
-128.564000  12.641300
-129.951000  12.789900
-131.335000  12.923200
-132.716000  13.040900
-134.092000  13.143100
-135.463000  13.229800
-136.829000  13.301000
-138.190000  13.356600
-139.544000  13.396800
-119.815000  10.296800
-121.211000  10.530700
-122.606000  10.750700
-123.998000  10.956700
-125.389000  11.148300
-126.776000  11.325300
-128.161000  11.487500
-129.543000  11.634900
-130.921000  11.767100
-132.295000  11.884300
-133.665000  11.986200
-135.030000  12.072900
-136.390000  12.144300
-137.744000  12.200400
-119.449000   9.165520
-120.841000   9.395690
-122.231000   9.612480
-123.618000   9.815560
-125.003000  10.004700
-126.386000  10.179600
-127.765000  10.340100
-129.141000  10.486000
-130.514000  10.617200
-131.882000  10.733600
-133.247000  10.835000
-134.606000  10.921600
-135.960000  10.993100
-120.474000   8.267610
-121.860000   8.481030
-123.243000   8.681150
-124.623000   8.867680
-126.001000   9.040370
-127.375000   9.199000
-128.747000   9.343400
-130.114000   9.473400
-131.478000   9.588890
-132.837000   9.689790
-134.191000   9.776020
-120.111000   7.146360
-121.492000   7.356330
-122.871000   7.553390
-124.248000   7.737230
-125.621000   7.907610
-126.991000   8.064280
-128.358000   8.207040
-129.721000   8.335750
-131.080000   8.450260
-132.434000   8.550470
-121.128000   6.238280
-122.504000   6.432200
-123.876000   6.613290
-125.246000   6.781260
-126.612000   6.935880
-127.975000   7.076940
-129.334000   7.204260
-130.689000   7.317690
-120.767000   5.126770
-122.139000   5.317490
-123.509000   5.495750
-124.875000   5.661260
-126.238000   5.813770
-127.597000   5.953040
-128.953000   6.078900
-121.778000   4.209140
-123.145000   4.384530
-124.508000   4.547530
-125.868000   4.697860
-127.225000   4.835300
-121.420000   3.107020
-122.784000   3.279500
-124.145000   3.439940
-125.503000   3.588070
-122.426000   2.180520
-123.785000   2.338380
-122.071000   1.087410
122.861000   0.000000
124.010000   0.000000
124.581000  -1.242370
124.581000   1.242370
125.166000   0.000000
125.740000  -1.241910
126.304000  -2.483180
125.740000   1.241910
126.328000   0.000000
126.906000  -1.241300
127.473000  -2.481800
128.030000  -3.721320
126.304000   2.483180
126.906000   1.241300
127.497000   0.000000
128.078000  -1.240540
128.649000  -2.480150
129.210000  -3.718610
129.762000  -4.955700
127.473000   2.481800
128.078000   1.240540
128.673000   0.000000
129.257000  -1.239650
129.832000  -2.478210
130.397000  -3.715470
130.954000  -4.951210
131.501000  -6.185190
128.030000   3.721320
128.649000   2.480150
129.257000   1.239650
129.856000   0.000000
130.444000  -1.238610
131.023000  -2.475990
131.592000  -3.711910
132.153000  -4.946160
132.705000  -6.178480
133.248000  -7.408630
129.210000   3.718610
129.832000   2.478210
130.444000   1.238610
131.045000   0.000000
131.638000  -1.237430
132.220000  -2.473480
132.794000  -3.707930
133.359000  -4.940540
133.916000  -6.171070
134.465000  -7.399260
135.006000  -8.624850
129.762000   4.955700
130.397000   3.715470
131.023000   2.475990
131.638000   1.237430
132.243000   0.000000
132.839000  -1.236110
133.425000  -2.470690
134.004000  -3.703510
134.573000  -4.934330
135.135000  -6.162920
135.689000  -7.389020
136.236000  -8.612370
136.776000  -9.832680
130.954000   4.951210
131.592000   3.711910
132.220000   2.473480
132.839000   1.236110
133.447000   0.000000
134.047000  -1.234640
134.638000  -2.467600
135.221000  -3.698640
135.795000  -4.927530
136.362000  -6.154030
136.922000  -7.377880
137.474000  -8.598820
138.020000  -9.816580
138.559000 -11.030900
131.501000   6.185190
132.153000   4.946160
132.794000   3.707930
133.425000   2.470690
134.047000   1.234640
134.660000   0.000000
135.263000  -1.233020
135.858000  -2.464200
136.445000  -3.693310
137.025000  -4.920120
137.597000  -6.144370
138.161000  -7.365810
138.720000  -8.584180
139.272000  -9.799220
139.817000 -11.010700
140.357000 -12.218200
132.705000   6.178480
133.359000   4.940540
134.004000   3.703510
134.638000   2.467600
135.263000   1.233020
135.879000   0.000000
136.487000  -1.231250
137.086000  -2.460500
137.678000  -3.687520
138.262000  -4.912070
138.839000  -6.133910
139.409000  -7.352780
139.973000  -8.568420
140.531000  -9.780570
141.083000 -10.989000
141.630000 -12.193300
142.172000 -13.393400
133.248000   7.408630
133.916000   6.171070
134.573000   4.934330
135.221000   3.698640
135.858000   2.464200
136.487000   1.231250
137.107000   0.000000
137.718000  -1.229320
138.322000  -2.456480
138.918000  -3.681250
139.507000  -4.903380
140.089000  -6.122630
140.665000  -7.338750
141.234000  -8.551490
141.799000  -9.760570
142.357000 -10.965700
142.911000 -12.166700
143.460000 -13.363300
144.005000 -14.555100
134.465000   7.399260
135.135000   6.162920
135.795000   4.927530
136.445000   3.693310
137.086000   2.460500
137.718000   1.229320
138.341000   0.000000
138.957000  -1.227230
139.565000  -2.452130
140.165000  -3.674480
140.759000  -4.894020
141.346000  -6.110510
141.928000  -7.323710
142.503000  -8.533350
143.074000  -9.739170
143.639000 -10.940900
144.200000 -12.138300
144.756000 -13.331200
145.309000 -14.519100
145.858000 -15.702000
135.006000   8.624850
135.689000   7.389020
136.362000   6.154030
137.025000   4.920120
137.678000   3.687520
138.322000   2.456480
138.957000   1.227230
139.584000   0.000000
140.203000  -1.224970
140.815000  -2.447450
141.420000  -3.667200
142.019000  -4.883970
142.612000  -6.097520
143.198000  -7.307600
143.780000  -8.513960
144.357000  -9.716340
144.929000 -10.914500
145.496000 -12.108100
146.060000 -13.297000
146.620000 -14.480900
147.177000 -15.659500
147.731000 -16.832600
136.236000   8.612370
136.922000   7.377880
137.597000   6.144370
138.262000   4.912070
138.918000   3.681250
139.565000   2.452130
140.203000   1.224970
140.834000   0.000000
141.457000  -1.222550
142.074000  -2.442420
142.683000  -3.659390
143.287000  -4.873210
143.884000  -6.083640
144.477000  -7.290410
145.064000  -8.493290
145.647000  -9.692020
146.226000 -10.886300
146.800000 -12.076000
147.371000 -13.260800
147.939000 -14.440400
148.504000 -15.614500
149.067000 -16.783100
149.627000 -17.945700
136.776000   9.832680
137.474000   8.598820
138.161000   7.365810
138.839000   6.133910
139.507000   4.903380
140.165000   3.674480
140.815000   2.447450
141.457000   1.222550
142.092000   0.000000
142.719000  -1.219940
143.339000  -2.437040
143.954000  -3.651050
144.562000  -4.861730
145.165000  -6.068830
145.763000  -7.272100
146.356000  -8.471300
146.945000  -9.666170
147.530000 -10.856500
148.112000 -12.041900
148.690000 -13.222300
149.266000 -14.397400
149.839000 -15.566900
150.410000 -16.730600
150.980000 -17.888300
151.548000 -19.039700
138.020000   9.816580
138.720000   8.584180
139.409000   7.352780
140.089000   6.122630
140.759000   4.894020
141.420000   3.667200
142.074000   2.442420
142.719000   1.219940
143.357000   0.000000
143.988000  -1.217160
144.613000  -2.431290
145.231000  -3.642150
145.845000  -4.849490
146.453000  -6.053070
147.056000  -7.252630
147.655000  -8.447940
148.250000  -9.638740
148.842000 -10.824800
149.431000 -12.005800
150.016000 -13.181600
150.600000 -14.351900
151.181000 -15.516500
151.761000 -16.675100
152.339000 -17.827600
152.917000 -18.973600
153.494000 -20.113100
138.559000  11.030900
139.272000   9.799220
139.973000   8.568420
140.665000   7.338750
141.346000   6.110510
142.019000   4.883970
142.683000   3.659390
143.339000   2.437040
143.988000   1.217160
144.629000   0.000000
145.264000  -1.214190
145.893000  -2.425160
146.517000  -3.632670
147.135000  -4.836470
147.748000  -6.036320
148.357000  -7.231970
148.962000  -8.423180
149.563000  -9.609690
150.161000 -10.791300
150.757000 -11.967600
151.350000 -13.138600
151.941000 -14.303900
152.530000 -15.463300
153.119000 -16.616600
153.706000 -17.763500
154.293000 -18.903900
154.879000 -20.037600
155.466000 -21.164400
139.817000  11.010700
140.531000   9.780570
141.234000   8.551490
141.928000   7.323710
142.612000   6.097520
143.287000   4.873210
143.954000   3.651050
144.613000   2.431290
145.264000   1.214190
145.910000   0.000000
146.548000  -1.211030
147.181000  -2.418640
147.809000  -3.622600
148.432000  -4.822660
149.050000  -6.018580
149.664000  -7.210090
150.275000  -8.396970
150.883000  -9.578960
151.488000 -10.755800
152.090000 -11.927300
152.690000 -13.093200
153.289000 -14.253200
153.887000 -15.407200
154.483000 -16.554900
155.079000 -17.696100
155.676000 -18.830500
156.272000 -19.958100
156.869000 -21.078600
157.467000 -22.191900
140.357000  12.218200
141.083000  10.989000
141.799000   9.760570
142.503000   8.533350
143.198000   7.307600
143.884000   6.083640
144.562000   4.861730
145.231000   3.642150
145.893000   2.425160
146.548000   1.211030
147.197000   0.000000
147.839000  -1.207670
148.477000  -2.411730
149.109000  -3.611930
149.736000  -4.808040
150.360000  -5.999790
150.979000  -7.186950
151.596000  -8.369280
152.210000  -9.546520
152.821000 -10.718400
153.430000 -11.884800
154.038000 -13.045300
154.644000 -14.199900
155.249000 -15.348100
155.855000 -16.489900
156.459000 -17.625100
157.065000 -18.753300
157.671000 -19.874500
158.278000 -20.988500
158.886000 -22.095100
159.497000 -23.194100
141.630000  12.193300
142.357000  10.965700
143.074000   9.739170
143.780000   8.513960
144.477000   7.290410
145.165000   6.068830
145.845000   4.849490
146.517000   3.632670
147.181000   2.418640
147.839000   1.207670
148.491000   0.000000
149.138000  -1.204110
149.779000  -2.404400
150.415000  -3.600640
151.048000  -4.792570
151.676000  -5.979950
152.301000  -7.162520
152.923000  -8.340060
153.543000  -9.512310
154.161000 -10.679000
154.777000 -11.840000
155.392000 -12.995000
156.005000 -14.143700
156.619000 -15.286000
157.232000 -16.421600
157.846000 -17.550400
158.460000 -18.672200
159.076000 -19.786700
159.693000 -20.893800
160.312000 -21.993400
160.933000 -23.085300
161.557000 -24.169400
142.172000  13.393400
142.911000  12.166700
143.639000  10.940900
144.357000   9.716340
145.064000   8.493290
145.763000   7.272100
146.453000   6.053070
147.135000   4.836470
147.809000   3.622600
148.477000   2.411730
149.138000   1.204110
149.793000   0.000000
150.443000  -1.200340
151.088000  -2.396660
151.729000  -3.588710
152.366000  -4.776240
152.999000  -5.959010
153.630000  -7.136770
154.258000  -8.309280
154.884000  -9.476290
155.508000 -10.637600
156.130000 -11.792900
156.752000 -12.942000
157.373000 -14.084700
157.995000 -15.220700
158.616000 -16.349900
159.238000 -17.472100
159.862000 -18.587000
160.487000 -19.694600
161.113000 -20.794500
161.743000 -21.886800
162.375000 -22.971100
163.010000 -24.047600
163.649000 -25.115900
143.460000  13.363300
144.200000  12.138300
144.929000  10.914500
145.647000   9.692020
146.356000   8.471300
147.056000   7.252630
147.748000   6.036320
148.432000   4.822660
149.109000   3.611930
149.779000   2.404400
150.443000   1.200340
151.102000   0.000000
151.755000  -1.196360
152.405000  -2.388480
153.050000  -3.576120
153.691000  -4.759030
154.330000  -5.936960
154.965000  -7.109660
155.599000  -8.276890
156.231000  -9.438420
156.861000 -10.594000
157.490000 -11.743400
158.119000 -12.886400
158.748000 -14.022800
159.377000 -15.152300
160.006000 -16.274800
160.637000 -17.390000
161.269000 -18.497800
161.903000 -19.598000
162.540000 -20.690500
163.179000 -21.775100
163.821000 -22.851600
164.468000 -23.920000
165.118000 -24.980200
165.773000 -26.032000
144.005000  14.555100
144.756000  13.331200
145.496000  12.108100
146.226000  10.886300
146.945000   9.666170
147.655000   8.447940
148.357000   7.231970
149.050000   6.018580
149.736000   4.808040
150.415000   3.600640
151.088000   2.396660
151.755000   1.196360
152.417000   0.000000
153.075000  -1.192160
153.728000  -2.379860
154.377000  -3.562870
155.023000  -4.740910
155.666000  -5.913760
156.307000  -7.081160
156.946000  -8.242870
157.584000  -9.398650
158.220000 -10.548300
158.856000 -11.691500
159.492000 -12.828100
160.128000 -13.957800
160.765000 -15.080500
161.402000 -16.196000
162.041000 -17.304000
162.682000 -18.404400
163.325000 -19.497000
163.971000 -20.581600
164.620000 -21.658200
165.273000 -22.726600
165.930000 -23.786600
166.591000 -24.838200
167.257000 -25.881400
167.930000 -26.915900
145.309000  14.519100
146.060000  13.297000
146.800000  12.076000
147.530000  10.856500
148.250000   9.638740
148.962000   8.423180
149.664000   7.210090
150.360000   5.999790
151.048000   4.792570
151.729000   3.588710
152.405000   2.388480
153.075000   1.192160
153.740000   0.000000
154.401000  -1.187740
155.057000  -2.370790
155.711000  -3.548920
156.361000  -4.721870
157.010000  -5.889390
157.656000  -7.051230
158.300000  -8.207160
158.944000  -9.356930
159.586000 -10.500300
160.229000 -11.637100
160.871000 -12.767000
161.514000 -13.889800
162.158000 -15.005400
162.804000 -16.113600
163.451000 -17.214000
164.100000 -18.306700
164.753000 -19.391300
165.408000 -20.467800
166.066000 -21.536100
166.729000 -22.595900
167.396000 -23.647200
168.068000 -24.690000
168.746000 -25.724000
169.430000 -26.749400
170.120000 -27.765900
145.858000  15.702000
146.620000  14.480900
147.371000  13.260800
148.112000  12.041900
148.842000  10.824800
149.563000   9.609690
150.275000   8.396970
150.979000   7.186950
151.676000   5.979950
152.366000   4.776240
153.050000   3.576120
153.728000   2.379860
154.401000   1.187740
155.069000   0.000000
155.733000  -1.183080
156.394000  -2.361260
157.051000  -3.534270
157.706000  -4.701870
158.359000  -5.863810
159.010000  -7.019840
159.660000  -8.169720
160.309000  -9.313210
160.958000 -10.450100
161.607000 -11.580100
162.256000 -12.703100
162.906000 -13.818700
163.558000 -14.926900
164.211000 -16.027400
164.866000 -17.120000
165.524000 -18.204600
166.185000 -19.281000
166.849000 -20.349000
167.517000 -21.408600
168.190000 -22.459500
168.867000 -23.501800
169.549000 -24.535300
170.238000 -25.559900
170.933000 -26.575600
171.634000 -27.582300
172.344000 -28.580100
147.177000  15.659500
147.939000  14.440400
148.690000  13.222300
149.431000  12.005800
150.161000  10.791300
150.883000   9.578960
151.596000   8.369280
152.301000   7.162520
152.999000   5.959010
153.691000   4.759030
154.377000   3.562870
155.057000   2.370790
155.733000   1.183080
156.404000   0.000000
157.072000  -1.178200
157.736000  -2.351250
158.398000  -3.518900
159.057000  -4.680900
159.715000  -5.837000
160.371000  -6.986950
161.026000  -8.130510
161.681000  -9.267450
162.336000 -10.397500
162.991000 -11.520500
163.647000 -12.636200
164.304000 -13.744400
164.962000 -14.844800
165.623000 -15.937400
166.286000 -17.021800
166.952000 -18.098000
167.622000 -19.165800
168.295000 -20.225000
168.972000 -21.275500
169.654000 -22.317300
170.341000 -23.350100
171.034000 -24.374000
171.733000 -25.388800
172.439000 -26.394500
173.151000 -27.391100
173.872000 -28.378500
174.601000 -29.356700
147.731000  16.832600
148.504000  15.614500
149.266000  14.397400
150.016000  13.181600
150.757000  11.967600
151.488000  10.755800
152.210000   9.546520
152.923000   8.340060
153.630000   7.136770
154.330000   5.936960
155.023000   4.740910
155.711000   3.548920
156.394000   2.361260
157.072000   1.178200
157.746000   0.000000
158.417000  -1.173070
159.086000  -2.340750
159.751000  -3.502780
160.415000  -4.658930
161.077000  -5.808920
161.738000  -6.952530
162.399000  -8.089500
163.059000  -9.219590
163.719000 -10.342600
164.381000 -11.458300
165.043000 -12.566400
165.707000 -13.666700
166.373000 -14.759100
167.041000 -15.843400
167.712000 -16.919400
168.386000 -17.986800
169.063000 -19.045600
169.745000 -20.095700
170.431000 -21.136900
171.122000 -22.169000
171.819000 -23.192100
172.522000 -24.206000
173.231000 -25.210700
173.947000 -26.206000
174.671000 -27.192100
175.402000 -28.168700
176.143000 -29.136100
176.893000 -30.094000
149.067000  16.783100
149.839000  15.566900
150.600000  14.351900
151.350000  13.138600
152.090000  11.927300
152.821000  10.718400
153.543000   9.512310
154.258000   8.309280
154.965000   7.109660
155.666000   5.913760
156.361000   4.721870
157.051000   3.534270
157.736000   2.351250
158.417000   1.173070
159.095000   0.000000
159.769000  -1.167690
160.441000  -2.329750
161.110000  -3.485910
161.778000  -4.635930
162.445000  -5.779550
163.111000  -6.916530
163.777000  -8.046620
164.442000  -9.169580
165.109000 -10.285200
165.776000 -11.393200
166.445000 -12.493500
167.115000 -13.585700
167.788000 -14.669800
168.463000 -15.745400
169.141000 -16.812500
169.823000 -17.870900
170.509000 -18.920500
171.199000 -19.961000
171.894000 -20.992400
172.594000 -22.014700
173.300000 -23.027600
174.012000 -24.031100
174.731000 -25.025300
175.457000 -26.009900
176.191000 -26.985000
176.934000 -27.950600
177.685000 -28.906600
178.446000 -29.853100
179.218000 -30.790100
149.627000  17.945700
150.410000  16.730600
151.181000  15.516500
151.941000  14.303900
152.690000  13.093200
153.430000  11.884800
154.161000  10.679000
154.884000   9.476290
155.599000   8.276890
156.307000   7.081160
157.010000   5.889390
157.706000   4.701870
158.398000   3.518900
159.086000   2.340750
159.769000   1.167690
160.449000   0.000000
161.127000  -1.162060
161.802000  -2.318240
162.476000  -3.468260
163.148000  -4.611880
163.819000  -5.748850
164.490000  -6.878910
165.160000  -8.001830
165.831000  -9.117360
166.503000 -10.225300
167.177000 -11.325400
167.851000 -12.417400
168.528000 -13.501200
169.208000 -14.576600
169.890000 -15.643300
170.576000 -16.701200
171.266000 -17.750200
171.959000 -18.790100
172.657000 -19.820700
173.361000 -20.842100
174.070000 -21.854000
174.784000 -22.856400
175.506000 -23.849200
176.234000 -24.832400
176.970000 -25.806000
177.714000 -26.769800
178.467000 -27.723900
179.228000 -28.668300
150.980000  17.888300
151.761000  16.675100
152.530000  15.463300
153.289000  14.253200
154.038000  13.045300
154.777000  11.840000
155.508000  10.637600
156.231000   9.438420
156.946000   8.242870
157.656000   7.051230
158.359000   5.863810
159.057000   4.680900
159.751000   3.502780
160.441000   2.329750
161.127000   1.162060
161.810000   0.000000
162.491000  -1.156170
