# Geodesic pattern 24 class 2 npts 17282 area_per_point= 2.3870
# From geodesic_tiling_pattern_npts17282.txt
# http://www.mpe.mpg.de/~4most/4FS/geodesic_pattern_list.html
# As adopted by BLISS and DeCALS
# RA            DEC
-125.905810  45.671383
-128.265928  46.114781
-130.646751  46.513153
-133.044774  46.866035
-135.456219  47.173113
-137.877075  47.434236
-140.303150  47.649429
-142.730122  47.818892
-145.153607  47.943011
-147.569221  48.022354
-149.972649  48.057667
-152.359712  48.049865
-154.726426  48.000020
-157.069059  47.909346
-159.384176  47.779185
-107.718582  38.973215
-109.787275  39.740932
-111.890334  40.472275
-114.026785  41.166118
-116.195422  41.821385
-118.394790  42.437060
-120.623164  43.012192
-122.878538  43.545905
-125.158621  44.037414
-127.460832  44.486029
-129.782312  44.891174
-132.119936  45.252396
-134.470336  45.569378
-136.829934  45.841950
-139.194981  46.070095
-141.561606  46.253961
-143.925859  46.393858
-146.283778  46.490265
-148.631437  46.543821
-150.965005  46.555326
-153.280805  46.525726
-155.575356  46.456102
-157.845425  46.347656
-160.088058  46.201693
-162.300614  46.019605
-109.388728  38.121765
-111.454613  38.848018
-113.551251  39.537962
-115.677503  40.190563
-117.832012  40.804847
-120.013192  41.379910
-122.219217  41.914918
-124.448010  42.409122
-126.697248  42.861867
-128.964363  43.272598
-131.246555  43.640873
-133.540807  43.966377
-135.843916  44.248921
-138.152517  44.488462
-140.463128  44.685099
-142.772187  44.839083
-145.076103  44.950817
-147.371301  45.020853
-149.654272  45.049889
-151.921624  45.038763
-154.170121  44.988440
-156.396727  44.900001
-158.598644  44.774630
-160.773333  44.613596
-162.918545  44.418235
-165.032327  44.189936
-108.995773  36.514109
-111.027708  37.234664
-113.087984  37.920076
-115.175518  38.569341
-117.289041  39.181519
-119.427087  39.755737
-121.587981  40.291197
-123.769834  40.787181
-125.970542  41.243057
-128.187789  41.658290
-130.419052  42.032450
-132.661619  42.365219
-134.912608  42.656398
-137.168989  42.905919
-139.427621  43.113844
-141.685283  43.280373
-143.938715  43.405846
-146.184656  43.490739
-148.419893  43.535666
-150.641294  43.541369
-152.845857  43.508712
-155.030741  43.438670
-157.193300  43.332318
-159.331114  43.190818
-161.442008  43.015398
-163.524070  42.807344
-165.575657  42.567979
-167.595404  42.298645
-110.608322  35.632653
-112.635360  36.312901
-114.687490  36.958173
-116.763521  37.567551
-118.862092  38.140186
-120.981660  38.675304
-123.120498  39.172211
-125.276692  39.630294
-127.448142  40.049033
-129.632567  40.428005
-131.827518  40.766892
-134.030390  41.065485
-136.238450  41.323695
-138.448852  41.541553
-140.658678  41.719217
-142.864959  41.856972
-145.064720  41.955230
-147.255012  42.014530
-149.432947  42.035533
-151.595739  42.019013
-153.740732  41.965854
-155.865436  41.877033
-157.967550  41.753613
-160.044985  41.596729
-162.095880  41.407571
-164.118617  41.187374
-166.111823  40.937396
-168.074375  40.658912
-170.005394  40.353193
-110.195315  34.042426
-112.191954  34.716878
-114.211688  35.357506
-116.253395  35.963406
-118.315803  36.533745
-120.397489  37.067766
-122.496866  37.564789
-124.612187  38.024216
-126.741537  38.445536
-128.882848  38.828331
-131.033899  39.172280
-133.192330  39.477168
-135.355662  39.742884
-137.521315  39.969433
-139.686632  40.156937
-141.848909  40.305632
-144.005424  40.415878
-146.153467  40.488147
-148.290375  40.523028
-150.413561  40.521219
-152.520546  40.483520
-154.608989  40.410822
-156.676708  40.304101
-158.721706  40.164404
-160.742184  39.992837
-162.736558  39.790551
-164.703465  39.558730
-166.641766  39.298576
-168.550549  39.011295
-170.429122  38.698089
-172.277006  38.360135
-111.756510  33.132438
-113.746591  33.767777
-115.756854  34.369535
-117.786113  34.936888
-119.833046  35.469087
-121.896193  35.965460
-123.973949  36.425418
-126.064568  36.848454
-128.166164  37.234152
-130.276716  37.582188
-132.394080  37.892335
-134.516001  38.164467
-136.640131  38.398564
-138.764049  38.594714
-140.885283  38.753114
-143.001338  38.874073
-145.109721  38.958009
-147.207974  39.005447
-149.293693  39.017016
-151.364567  38.993440
-153.418394  38.935536
-155.453112  38.844201
-157.466815  38.720403
-159.457773  38.565169
-161.424444  38.379576
-163.365486  38.164735
-165.279758  37.921783
-167.166328  37.651866
-169.024467  37.356130
-170.853646  37.035708
-172.653528  36.691713
-174.423957  36.325221
-111.327911  31.560009
-113.290850  32.189416
-115.272305  32.786378
-117.271164  33.350071
-119.286200  33.879747
-121.316061  34.374738
-123.359273  34.834456
-125.414236  35.258395
-127.479226  35.646136
-129.552400  35.997349
-131.631801  36.311795
-133.715374  36.589333
-135.800976  36.829920
-137.886394  37.033613
-139.969365  37.200574
-142.047597  37.331068
-144.118795  37.425461
-146.180683  37.484224
-148.231031  37.507923
-150.267678  37.497218
-152.288558  37.452856
-154.291722  37.375662
-156.275357  37.266533
-158.237801  37.126425
-160.177562  36.956347
-162.093324  36.757342
-163.983958  36.530485
-165.848520  36.276865
-167.686257  35.997577
-169.496603  35.693709
-171.279172  35.366335
-173.033752  35.016504
-174.760295  34.645230
-176.458907  34.253489
-112.843264  30.622837
-114.798330  31.214359
-116.769310  31.773733
-118.755061  32.300209
-120.754333  32.793114
-122.765767  33.251857
-124.787892  33.675928
-126.819129  34.064903
-128.857790  34.418440
-130.902089  34.736291
-132.950146  35.018296
-135.000000  35.264390
-137.049624  35.474603
-139.096941  35.649062
-141.139843  35.787994
-143.176211  35.891720
-145.203936  35.960660
-147.220946  35.995323
-149.225222  35.996312
-151.214824  35.964310
-153.187909  35.900080
-155.142755  35.804451
-157.077771  35.678316
-158.991515  35.522617
-160.882704  35.338339
-162.750224  35.126497
-164.593132  34.888126
-166.410659  34.624271
-168.202212  34.335979
-169.967368  34.024285
-171.705867  33.690206
-173.417609  33.334735
-175.102644  32.958830
-176.761158  32.563410
-178.393466  32.149350
-112.402758  29.068441
-114.333664  29.653885
-116.279085  30.208296
-118.237955  30.730912
-120.209114  31.221053
-122.191308  31.678117
-124.183185  32.101588
-126.183292  32.491030
-128.190083  32.846091
-130.201922  33.166507
-132.217084  33.452102
-134.233773  33.702787
-136.250128  33.918566
-138.264238  34.099536
-140.274160  34.245886
-142.277935  34.357896
-144.273607  34.435939
-146.259246  34.480477
-148.232964  34.492056
-150.192938  34.471303
-152.137428  34.418922
-154.064797  34.335683
-155.973523  34.222419
-157.862217  34.080012
-159.729631  33.909391
-161.574671  33.711514
-163.396400  33.487367
-165.194042  33.237949
-166.966983  32.964261
-168.714771  32.667305
-170.437110  32.348066
-172.133855  32.007512
-173.805007  31.646582
-175.450701  31.266185
-113.877169  28.105343
-115.799174  28.654160
-117.733380  29.172276
-119.678710  29.658995
-121.634006  30.113706
-123.598020  30.535877
-125.569418  30.925060
-127.546780  31.280888
-129.528601  31.603081
-131.513302  31.891442
-133.499230  32.145862
-135.484673  32.366318
-137.467871  32.552876
-139.447030  32.705692
-141.420333  32.825007
-143.385966  32.911152
-145.342127  32.964542
-147.287049  32.985675
-149.219018  32.975125
-151.136390  32.933542
-153.037607  32.861641
-154.921216  32.760200
-156.785878  32.630046
-158.630384  32.472052
-160.453663  32.287129
-162.254785  32.076211
-164.032975  31.840252
-165.787604  31.580215
-167.518198  31.297063
-169.224428  30.991753
-170.906116  30.665224
-172.563217  30.318399
-113.427819  26.569095
-115.328396  27.111702
-117.239991  27.624694
-119.161605  28.107358
-121.092166  28.559066
-123.030525  28.979269
-124.975453  29.367501
-126.925644  29.723380
-128.879716  30.046605
-130.836216  30.336960
-132.793622  30.594311
-134.750358  30.818611
-136.704798  31.009895
-138.655282  31.168287
-140.600125  31.293992
-142.537639  31.387302
-144.466140  31.448588
-146.383972  31.478302
-148.289522  31.476971
-150.181233  31.445195
-152.057625  31.383638
-153.917307  31.293024
-155.758993  31.174132
-157.581509  31.027783
-159.383808  30.854838
-161.164976  30.656188
-162.924235  30.432742
-164.660950  30.185423
-166.374628  29.915160
-168.064916  29.622877
-169.731602  29.309490
-114.865679  25.581269
-116.756571  26.088533
-118.656431  26.566530
-120.564266  27.014610
-122.479017  27.432205
-124.399552  27.818829
-126.324671  28.174080
-128.253102  28.497634
-130.183505  28.789254
-132.114480  29.048783
-134.044572  29.276144
-135.972277  29.471348
-137.896057  29.634484
-139.814347  29.765723
-141.725570  29.865320
-143.628154  29.933606
-145.520543  29.970990
-147.401216  29.977954
-149.268698  29.955051
-151.121581  29.902898
-152.958535  29.822170
-154.778320  29.713598
-156.579800  29.577956
-158.361952  29.416059
-160.123877  29.228752
-161.864800  29.016904
-163.584081  28.781401
-165.281212  28.523134
-166.955819  28.242997
-114.410047  24.063178
-116.282019  24.564129
-118.161951  25.036869
-120.048930  25.480722
-121.941978  25.895097
-123.840055  26.279487
-125.742054  26.633464
-127.646807  26.956683
-129.553079  27.248882
-131.459579  27.509878
-133.364962  27.739570
-135.267835  27.937936
-137.166771  28.105037
-139.060312  28.241010
-140.946987  28.346074
-142.825323  28.420521
-144.693856  28.464720
-146.551148  28.479112
-148.395803  28.464204
-150.226478  28.420570
-152.041898  28.348839
-153.840869  28.249695
-155.622291  28.123870
-157.385166  27.972132
-159.128607  27.795286
-160.851847  27.594160
-162.554240  27.369600
-164.235267  27.122466
-115.815326  23.051782
-117.677041  23.518697
-119.544908  23.957750
-121.418032  24.368323
-123.295455  24.749881
-125.176160  25.101974
-127.059070  25.424230
-128.943050  25.716361
-130.826907  25.978158
-132.709398  26.209492
-134.589231  26.410313
-136.465080  26.580650
-138.335586  26.720608
-140.199373  26.830371
-142.055057  26.910194
-143.901260  26.960410
-145.736623  26.981416
-147.559817  26.973681
-149.369562  26.937734
-151.164634  26.874163
-152.943883  26.783607
-154.706241  26.666756
-156.450733  26.524336
-158.176487  26.357111
-159.882742  26.165869
-161.568848  25.951422
-115.355569  21.551752
-117.200669  22.012301
-119.051063  22.446006
-120.905928  22.852221
-122.764385  23.230384
-124.625503  23.580014
-126.488291  23.900714
-128.351704  24.192169
-130.214640  24.454141
-132.075948  24.686473
-133.934433  24.889086
-135.788857  25.061977
-137.637954  25.205221
-139.480434  25.318966
-141.314996  25.403434
-143.140339  25.458918
-144.955174  25.485780
-146.758239  25.484447
-148.548308  25.455409
-150.324206  25.399212
-152.084821  25.316455
-153.829116  25.207784
-155.556139  25.073888
-157.265030  24.915489
-158.955034  24.733340
-116.731892  20.517926
-118.566350  20.945764
-120.404520  21.347095
-122.245599  21.721326
-124.088733  22.067949
-125.933015  22.386537
-127.777481  22.676744
-129.621116  22.938304
-131.462856  23.171031
-133.301590  23.374816
-135.136166  23.549626
-136.965399  23.695503
-138.788081  23.812562
-140.602985  23.900992
-142.408882  23.961049
-144.204547  23.993059
-145.988778  23.997411
-147.760398  23.974554
-149.518277  23.924998
-151.261340  23.849300
-152.988577  23.748068
-154.699056  23.621950
-156.391931  23.471632
-116.269834  19.035770
-118.089807  19.457250
-119.912756  19.853202
-121.737950  20.223000
-123.564611  20.566104
-125.391907  20.882055
-127.218956  21.170479
-129.044820  21.431080
-130.868517  21.663640
-132.689013  21.868021
-134.505236  22.044158
-136.316079  22.192062
-138.120403  22.311815
-139.917054  22.403573
-141.704866  22.467557
-143.482674  22.504057
-145.249328  22.513425
-147.003701  22.496075
-148.744700  22.452476
-150.471283  22.383150
-152.182467  22.288664
-153.877335  22.169631
-117.620546  17.980647
-119.429666  18.370755
-121.240385  18.735650
-123.051998  19.074756
-124.863746  19.387584
-126.674821  19.673728
-128.484362  19.932859
-130.291459  20.164730
-132.095155  20.369171
-133.894449  20.546086
-135.688304  20.695455
-137.475650  20.817329
-139.255396  20.911828
-141.026435  20.979141
-142.787657  21.019523
-144.537960  21.033292
-146.276258  21.020823
-148.001497  20.982551
-149.712662  20.918959
-151.408792  20.830579
-117.157738  16.516087
-118.954348  16.899920
-120.751928  17.259473
-122.549842  17.594139
-124.347403  17.903392
-126.143872  18.186793
-127.938461  18.443983
-129.730331  18.674683
-131.518593  18.878689
-133.302315  19.055877
-135.080524  19.206194
-136.852214  19.329658
-138.616351  19.426358
-140.371883  19.496451
-142.117750  19.540156
-143.852893  19.557757
-145.576265  19.549596
-147.286844  19.516070
-148.983641  19.457627
-118.485964  15.440808
-120.271672  15.794619
-122.057167  16.124435
-123.841831  16.429697
-125.624994  16.709932
-127.405936  16.964748
-129.183884  17.193831
-130.958015  17.396950
-132.727461  17.573947
-134.491310  17.724736
-136.248612  17.849306
-137.998389  17.947714
-139.739638  18.020083
-141.471344  18.066600
-143.192488  18.087515
-144.902058  18.083136
-146.599059  18.053827
-118.023728  13.993483
-119.798770  14.341182
-121.573063  14.665776
-123.346058  14.966668
-125.117152  15.243350
-126.885689  15.495395
-128.650960  15.722459
-130.412205  15.924277
-132.168616  16.100659
-133.919338  16.251490
-135.663474  16.376726
-137.400096  16.476391
-139.128247  16.550579
-140.846953  16.599444
-142.555231  16.623204
-144.252099  16.622132
-119.332426  12.899205
-121.096678  13.218239
-122.859175  13.514419
-124.619378  13.787198
-126.376696  14.036116
-128.130481  14.260796
-129.880033  14.460940
-131.624600  14.636326
-133.363379  14.786808
-135.095527  14.912312
-136.820160  15.012831
-138.536363  15.088427
-140.243199  15.139222
-141.939718  15.165404
-118.871892  11.468674
-120.627210  11.781850
-122.380326  12.073011
-124.130765  12.341575
-125.877998  12.587048
-127.621438  12.809018
-129.360441  13.007154
-131.094308  13.181203
-132.822290  13.330989
-134.543587  13.456406
-136.257360  13.557417
-137.962732  13.634054
-139.658802  13.686409
-120.163902  10.356575
-121.908705  10.642449
-123.650459  10.906525
-125.388694  11.148272
-127.122883  11.367244
-128.852437  11.563078
-130.576708  11.735490
-132.294995  11.884273
-134.006544  12.009289
-135.710555  12.110475
-137.406186  12.187829
-119.706034   8.942327
-121.443547   9.222684
-123.177649   9.482035
-124.907930   9.719813
-126.633920   9.935539
-128.355084  10.128816
-130.070824  10.299329
-131.780486  10.446841
-133.483356  10.571186
-135.178673  10.672269
-120.984125   7.813609
-122.711566   8.068036
-124.434895   8.301641
-126.153699   8.513908
-127.867495   8.704411
-129.575735   8.872804
-131.277807   9.018817
-132.973039   9.142258
-120.529742   6.415065
-122.251473   6.664405
-123.968814   6.893668
-125.681407   7.102304
-127.388822   7.289853
-129.090560   7.455939
-130.786050   7.600265
-121.796662   5.270964
-123.508941   5.495753
-125.216265   5.700619
-126.918255   5.885072
-128.614459   6.048704
-121.346452   3.887481
-123.054560   4.107700
-124.757522   4.308695
-126.455011   4.489943
-122.604973   2.729263
-124.304447   2.926319
-122.159499   1.360144
123.147629   0.000000
124.587306   0.000000
125.301115  -1.552615
125.301115   1.552615
126.036957   0.000000
126.756095  -1.551717
127.459124  -3.102187
126.756095   1.551717
127.496990   0.000000
128.221652  -1.550540
128.930703  -3.099534
129.624742  -4.646571
127.459124   3.102187
128.221652   1.550540
128.967764   0.000000
129.698124  -1.549086
130.413379  -3.096333
131.114156  -4.641318
131.801057  -6.183578
128.930703   3.099534
129.698124   1.549086
130.449591   0.000000
131.185797  -1.547355
131.907416  -3.092579
132.615100  -4.635238
133.309480  -6.174867
133.991156  -7.710966
129.624742   4.646571
130.413379   3.096333
131.185797   1.547355
131.942734   0.000000
132.684910  -1.545343
133.413026  -3.088262
134.127764  -4.628314
134.829778  -6.165030
135.519697  -7.697913
136.198122  -9.226440
131.114156   4.641318
131.907416   3.092579
132.684910   1.545343
133.447405   0.000000
134.195650  -1.543047
134.930374  -3.083370
135.652285  -4.620522
136.362063  -6.154031
137.060366  -7.683401
137.747822  -9.208115
138.425031 -10.727638
131.801057   6.183578
132.615100   4.635238
133.413026   3.088262
134.195650   1.543047
134.963767   0.000000
135.718156  -1.540457
136.459573  -3.077887
137.188751  -4.611835
137.906399  -6.141827
138.613200  -7.667371
139.309810  -9.187956
139.996857 -10.703055
140.674944 -12.212131
133.309480   6.174867
134.127764   4.628314
134.930374   3.083370
135.718156   1.540457
136.491935   0.000000
137.252518  -1.537565
138.000687  -3.071792
138.737202  -4.602220
139.462799  -6.128374
140.178186  -7.649763
140.884046  -9.165882
141.581035 -10.676215
142.269785 -12.180235
142.950901 -13.677412
133.991156   7.710966
134.829778   6.165030
135.652285   4.620522
136.459573   3.077887
137.252518   1.537565
138.031975   0.000000
138.798778  -1.534362
139.553736  -3.065065
140.297635  -4.591645
141.031234  -6.113623
141.755268  -7.630513
142.470446  -9.141813
143.177452 -10.647017
143.876943 -12.145609
144.569557 -13.637072
145.255907 -15.120891
135.519697   7.697913
136.362063   6.154031
137.188751   4.611835
138.000687   3.071792
138.798778   1.534362
139.583908   0.000000
140.356935  -1.530836
141.118696  -3.057682
141.870000  -4.580071
142.611631  -6.097524
143.344349  -7.609553
144.068886  -9.115666
144.785953 -10.615360
145.496234 -12.108131
146.200395 -13.593475
146.899080 -15.070893
147.592918 -16.539893
136.198122   9.226440
137.060366   7.683401
137.906399   6.141827
138.737202   4.602220
139.553736   3.065065
140.356935   1.530836
141.147710   0.000000
141.926945  -1.526975
142.695501  -3.049620
143.454210  -4.567462
144.203880  -6.080023
144.945293  -7.586817
145.679205  -9.087354
146.406350 -10.581141
147.127438 -12.067681
147.843163 -13.546482
148.554197 -15.017057
149.261202 -16.478932
149.964826 -17.931647
137.747822   9.208115
138.613200   7.667371
139.462799   6.128374
140.297635   4.591645
141.118696   3.057682
141.926945   1.526975
142.723319   0.000000
143.508727  -1.522767
144.284050  -3.040852
145.050144  -4.553778
145.807837  -6.061067
146.557933  -7.562234
147.301210  -9.056794
148.038423 -10.544258
148.770308 -12.024139
149.497582 -13.495954
150.220944 -14.959229
150.941086 -16.413502
151.658689 -17.858329
152.374430 -19.293288
138.425031  10.727638
139.309810   9.187956
140.178186   7.649763
141.031234   6.113623
141.870000   4.580071
142.695501   3.049620
143.508727   1.522767
144.310637   0.000000
145.102162  -1.518199
145.884208  -3.031353
146.657647  -4.538980
147.423328  -6.040603
148.182074  -7.535737
148.934683  -9.023901
149.681930 -10.504611
150.424573 -11.977388
151.163349 -13.441758
151.898986 -14.897256
152.632200 -16.343433
153.363701 -17.779859
154.094200 -19.206125
154.824410 -20.621854
139.996857  10.703055
140.884046   9.165882
141.755268   7.630513
142.611631   6.097524
143.454210   4.567462
144.284050   3.040852
145.102162   1.518199
145.909531   0.000000
146.707107  -1.513259
147.495812  -3.021096
148.276540  -4.523028
149.050156  -6.018575
149.817499  -7.507257
150.579384  -8.988591
151.336607 -10.462101
152.089941 -11.927312
152.840147 -13.383760
153.587974 -14.830988
154.334160 -16.268559
155.079443 -17.696054
155.824561 -19.113078
156.570260 -20.519265
157.317298 -21.914281
140.674944  12.212131
141.581035  10.676215
142.470446   9.141813
143.344349   7.609553
144.203880   6.080023
145.050144   4.553778
145.884208   3.031353
146.707107   1.513259
147.519844   0.000000
148.323389  -1.507934
149.118679  -3.010056
149.906624  -4.505883
150.688103  -5.994932
151.463972  -7.476724
152.235059  -8.950781
153.002176 -10.416628
153.766113 -11.873797
154.527648 -13.321830
155.287548 -14.760281
156.046574 -16.188720
156.805485 -17.606739
157.565046 -19.013956
158.326030 -20.410016
159.089222 -21.794596
159.855434 -23.167412
142.269785  12.180235
143.177452  10.647017
144.068886   9.115666
144.945293   7.586817
145.807837   6.061067
146.657647   4.538980
147.495812   3.021096
148.323389   1.507934
149.141395   0.000000
149.950816  -1.502210
150.752605  -2.998206
151.547682  -4.487503
152.336940  -5.969617
153.121246  -7.444071
153.901442  -8.910386
154.678351 -10.368094
155.452779 -11.816729
156.225516 -13.255840
156.997347 -14.684989
157.769049 -16.103756
158.541403 -17.511740
159.315193 -18.908572
160.091214 -20.293906
160.870281 -21.667432
161.653229 -23.028874
162.440927 -24.377994
142.950901  13.677412
143.876943  12.145609
144.785953  10.615360
145.679205   9.087354
146.557933   7.562234
147.423328   6.040603
148.276540   4.523028
149.118679   3.010056
149.950816   1.502210
150.773985   0.000000
151.589182  -1.496074
152.397371  -2.985519
153.199485  -4.467848
153.996424  -5.942578
154.789065  -7.409229
155.578261  -8.867326
156.364843 -10.316401
157.149627 -11.755996
157.933418 -13.185663
158.717010 -14.604971
159.501198 -16.013509
160.286775 -17.410886
161.074545 -18.796740
161.865321 -20.170738
162.659939 -21.532579
163.459258 -22.881998
164.264169 -24.218766
165.075603 -25.542691
144.569557  13.637072
145.496234  12.108131
146.406350  10.581141
147.301210   9.056794
148.182074   7.535737
149.050156   6.018575
149.906624   4.505883
150.752605   2.998206
151.589182   1.496074
152.417400   0.000000
153.238267  -1.489513
154.052753  -2.971969
154.861798  -4.446879
155.666310  -5.913759
156.467172  -7.372128
157.265242  -8.821514
158.061360 -10.261451
158.856349 -11.691482
159.651022 -13.111168
160.446183 -14.520082
161.242637 -15.917820
162.041191 -17.304003
162.842659 -18.678275
163.647873 -20.040314
164.457683 -21.389830
165.272965 -22.726567
166.094629 -24.050305
166.923626 -25.360862
167.760953 -26.658090
145.255907  15.120891
146.200395  13.593475
147.127438  12.067681
148.038423  10.544258
148.934683   9.023901
149.817499   7.507257
150.688103   5.994932
151.547682   4.487503
152.397371   2.985519
153.238267   1.489513
154.071420   0.000000
154.897846  -1.482513
155.718519  -2.957528
156.534383  -4.424554
157.346350  -5.883105
158.155306  -7.332700
158.962113  -8.772867
159.767615 -10.203141
160.572638 -11.623073
161.378002 -13.032223
162.184517 -14.430174
162.992995 -15.816528
163.804250 -17.190914
164.619109 -18.552986
165.438410 -19.902432
166.263017 -21.238971
167.093818 -22.562358
167.931736 -23.872382
168.777735 -25.168871
169.632826 -26.451685
170.498074 -27.720718
146.899080  15.070893
147.843163  13.546482
148.770308  12.024139
149.681930  10.504611
150.579384   8.988591
151.463972   7.476724
152.336940   5.969617
153.199485   4.467848
154.052753   2.971969
154.897846   1.482513
155.735819   0.000000
156.567690  -1.475061
157.394436  -2.942170
158.217000  -4.400831
159.036297  -5.850558
159.853211  -7.290870
160.668605  -8.721295
161.483323 -10.141369
162.298195 -11.550646
163.114041 -12.948692
163.931674 -14.335095
164.751910 -15.709464
165.575568 -17.071436
166.403479 -18.420676
167.236490 -19.756880
168.075469 -21.079779
168.921312 -22.389138
169.774950 -23.684758
170.637354 -24.966473
171.509540 -26.234155
172.392581 -27.487706
173.287609 -28.727058
147.592918  16.539893
148.554197  15.017057
149.497582  13.495954
150.424573  11.977388
151.336607  10.462101
152.235059   8.950781
153.121246   7.444071
153.996424   5.942578
154.861798   4.446879
155.718519   2.957528
156.567690   1.475061
157.410369   0.000000
158.247571  -1.467143
159.080272  -2.925864
159.909414  -4.375667
160.735906  -5.816061
161.560633  -7.246565
162.384453  -8.666706
163.208209 -10.076025
164.032728 -11.474076
164.858828 -12.860431
165.687325 -14.234683
166.519032 -15.596449
167.354771 -16.945374
168.195373 -18.281134
169.041688 -19.603435
169.894586 -20.912018
170.754965 -22.206661
171.623759 -23.487174
172.501938 -24.753404
173.390521 -26.005233
174.290577 -27.242572
175.203235 -28.465363
176.129686 -29.673572
149.261202  16.478932
150.220944  14.959229
151.163349  13.441758
152.089941  11.927312
153.002176  10.416628
153.901442   8.910386
154.789065   7.409229
155.666310   5.913759
156.534383   4.424554
157.394436   2.942170
158.247571   1.467143
159.094843   0.000000
159.937261  -1.458744
160.775798  -2.908582
161.611390  -4.349015
162.444939  -5.779549
163.277324  -7.199703
164.109399  -8.609004
164.942000 -10.006994
165.775949 -11.393229
166.612062 -12.767287
167.451149 -14.128767
168.294021 -15.477294
169.141496 -16.812522
169.994406 -18.134136
170.853595 -19.441855
171.719934 -20.735432
172.594317 -22.014655
173.477675 -23.279350
174.370975 -24.529374
175.275228 -25.764621
176.191495 -26.985015
177.120893 -28.190510
178.064601 -29.381082
179.023863 -30.556732
149.964826  17.931647
150.941086  16.413502
151.898986  14.897256
152.840147  13.383760
153.766113  11.873797
154.678351  10.368094
155.578261   8.867326
156.467172   7.372128
157.346350   5.883105
158.217000   4.400831
159.080272   2.925864
159.937261   1.458744
160.789015   0.000000
161.636537  -1.449849
162.480789  -2.890293
163.322698  -4.320827
164.163159  -5.740958
165.003040  -7.150201
165.843188  -8.548085
166.684429  -9.934152
167.527579 -11.307961
168.373445 -12.669097
169.222831 -14.017163
170.076542 -15.351795
170.935391 -16.672655
171.800202 -17.979440
172.671815 -19.271880
173.551094 -20.549742
174.438926 -21.812828
175.336234 -23.060976
176.243976 -24.294061
177.163150 -25.511988
178.094804 -26.714696
179.040035 -27.902154
151.658689  17.858329
152.632200  16.343433
153.587974  14.830988
154.527648  13.321830
155.452779  11.816729
156.364843  10.316401
157.265242   8.821514
158.155306   7.332700
159.036297   5.850558
159.909414   4.375667
160.775798   2.908582
161.636537   1.449849
162.492666   0.000000
163.345177  -1.440442
164.195021  -2.870961
165.043111  -4.291052
165.890332  -5.700216
166.737539  -7.097969
167.585567  -8.483837
168.435231  -9.857365
169.287338 -11.218118
170.142683 -12.565683
171.002060 -13.899672
171.866267 -15.219729
172.736106 -16.525528
173.612393 -17.816778
174.495958 -19.093222
175.387654 -20.354641
176.288360 -21.600853
177.198985 -22.831711
178.120470 -24.047105
179.053800 -25.246959
152.374430  19.293288
153.363701  17.779859
154.334160  16.268559
155.287548  14.760281
156.225516  13.255840
157.149627  11.755996
158.061360  10.261451
158.962113   8.772867
159.853211   7.290870
160.735906   5.816061
161.611390   4.349015
162.480789   2.890293
163.345177   1.440442
164.205576   0.000000
165.062963  -1.430505
165.918272  -2.850554
166.772404  -4.259635
167.626226  -5.657248
168.480578  -7.042907
169.336282  -8.416139
170.194141  -9.776492
171.054944 -11.123531
171.919478 -12.456853
172.788523 -13.776077
173.662863 -15.080856
174.543291 -16.370877
175.430609 -17.645861
176.325635 -18.905568
177.229209 -20.149793
178.142194 -21.378370
179.065483 -22.591172
154.094200  19.206125
155.079443  17.696054
156.046574  16.188720
156.997347  14.684989
157.933418  13.185663
158.856349  11.691482
159.767615  10.203141
160.668605   8.721295
161.560633   7.246565
162.444939   5.779549
163.322698   4.320827
164.195021   2.870961
165.062963   1.430505
165.927529   0.000000
166.789676  -1.420020
167.650322  -2.829030
168.510347  -4.226514
169.370602  -5.611971
170.231911  -6.984911
171.095075  -8.344862
171.960883  -9.691373
172.830111 -11.024018
173.703526 -12.342397
174.581896 -13.646140
175.465991 -14.934912
176.356587 -16.208410
177.254473 -17.466372
178.160451 -18.708573
179.075345 -19.934825
154.824410  20.621854
155.824561  19.113078
156.805485  17.606739
157.769049  16.103756
158.717010  14.604971
159.651022  13.111168
160.572638  11.623073
161.483323  10.141369
162.384453   8.666706
163.277324   7.199703
164.163159   5.740958
165.043111   4.291052
165.918272   2.850554
166.789676   1.420020
167.658305   0.000000
168.525095  -1.408966
169.390943  -2.806348
170.256707  -4.191626
171.123218  -5.564295
171.991279  -6.923863
172.861676  -8.269861
173.735175  -9.601841
174.612535 -10.919381
175.494508 -12.222089
176.381843 -13.509607
177.275295 -14.781610
178.175622 -16.037811
179.083595 -17.277964
156.570260  20.519265
157.565046  19.013956
158.541403  17.511740
159.501198  16.013509
160.446183  14.520082
161.378002  13.032223
162.298195  11.550646
163.208209  10.076025
164.109399   8.609004
165.003040   7.150201
165.890332   5.700216
166.772404   4.259635
167.650322   2.829030
168.525095   1.408966
169.397681   0.000000
170.268992  -1.397322
171.139898  -2.782463
172.011237  -4.154900
172.883814  -5.514123
173.758413  -6.859640
174.635796  -8.190984
175.516711  -9.507710
176.401896 -10.809404
177.292085 -12.095682
178.188007 -13.366198
179.090399 -14.620640
157.317298  21.914281
158.326030  20.410016
159.315193  18.908572
160.286775  17.410886
161.242637  15.917820
162.184517  14.430174
163.114041  12.948692
164.032728  11.474076
164.942000  10.006994
165.843188   8.548085
166.737539   7.097969
167.626226   5.657248
168.510347   4.226514
169.390943   2.806348
170.268992   1.397322
171.145425   0.000000
172.021125  -1.385064
172.896938  -2.757326
173.773673  -4.116258
174.652114  -5.461349
175.533018  -6.792106
