 # Fibonacci Sphere distribution of circles on sphere
 # Assuming 5300 across sky, => 7.9 sq-degrees/desi tile
 # RA            DEC
-165.91068   54.73008
-134.66019  -78.63308
 -10.36457   39.00292
-171.97385    2.99793
 -11.33259  -44.95573
-103.91373   81.78597
-167.86608  -48.85536
  -7.98660    6.93626
-170.32132   35.10136
 -33.62414  -75.65771
 -15.23209   58.62355
-171.80457  -16.87054
  -8.64733  -25.20435
-159.96154   66.67699
-158.64776  -68.18851
  -8.69288   26.79832
-171.98339   15.28293
 -14.29937  -57.10189
 -36.75914   77.08340
-170.42151  -36.71045
  -7.67769   -5.34746
-168.71414   47.33072
 -92.84555  -82.39011
 -11.06484   46.59133
-172.41866   -4.59517
  -9.51054  -37.47316
-141.80807   77.79118
-166.37000  -56.40873
  -7.71820   14.53935
-171.59158   27.57083
 -21.15591  -69.01569
 -18.53136   66.07943
-171.88379  -24.47939
  -7.72605  -17.64314
-165.43447   59.47448
-149.86447  -75.30471
  -8.85357   34.40781
-172.66006    7.70070
 -11.25580  -49.70780
 -69.29676   82.26816
-169.90084  -44.31245
  -7.19178    2.24968
-170.65121   39.84742
 -44.66845  -79.81255
 -12.22547   54.16930
-172.73597  -12.20282
  -8.17412  -29.94000
-157.41896   71.34441
-163.82717  -63.91969
  -7.57397   22.15371
-172.55851   20.00633
 -14.90001  -61.84743
 -24.99865   73.36995
-171.81798  -32.09622
  -7.01126  -10.05736
-168.75620   52.08681
-126.54905  -81.45012
  -9.22192   42.02081
-173.18411    0.09980
  -9.19264  -42.22395
-125.80972   81.63882
-169.01550  -51.90955
  -6.83018    9.86146
-172.05683   32.31164
 -24.44033  -73.65808
 -14.17738   61.72077
-172.93792  -19.82200
  -7.16150  -22.37225
-164.68037   64.22021
-159.03979  -71.32726
  -7.55716   29.77673
-173.30992   12.41711
 -11.25170  -54.46759
 -41.13076   80.10642
-171.57930  -39.71816
  -6.45179   -2.45291
-170.95874   44.60260
 -68.39459  -83.11160
  -9.87993   49.63284
-173.58584   -7.51574
  -7.71422  -34.68557
-153.06009   75.94839
-167.52982  -59.49102
  -6.57694   17.48488
-173.11536   24.74068
 -15.84808  -66.59214
 -17.73212   69.20818
-173.02683  -27.45026
  -6.37482  -14.77969
-168.71802   56.84999
-147.92863  -78.41802
  -7.68503   37.40597
-173.90236    4.80930
  -8.89374  -46.98322
 -91.69327   83.96475
-171.11012  -47.34187
  -6.01364    5.16609
-172.51420   37.06158
 -30.43578  -78.20082
 -10.99433   57.23668
-173.88472  -15.14293
  -6.60938  -27.11137
-163.48020   68.96227
-164.89210  -67.03369
  -6.42499   25.11761
-173.93609   17.14483
 -11.33800  -59.23385
 -25.44159   76.51335
-172.99392  -35.08546
  -5.75169   -7.16865
-171.25094   49.36567
-111.06595  -83.92982
  -7.99659   45.03883
-174.37353   -2.81292
  -7.25630  -39.43951
-144.41428   80.38765
-170.29388  -54.96245
  -5.67415   12.79665
-173.66590   29.48412
 -17.38664  -71.32927
 -12.94024   64.81801
-174.09183  -22.77949
  -5.75575  -19.51226
-168.57566   61.61898
-159.49621  -74.47145
  -6.37632   32.75769
-174.58777    9.53066
  -8.60605  -51.74979
 -49.38839   83.01914
-172.81451  -42.72550
  -5.25062    0.45658
-172.97610   41.81917
 -43.69050  -82.45046
  -8.57157   52.67195
-174.74912  -10.44651
  -6.05706  -31.85870
-161.46965   73.69109
-168.87681  -62.57103
  -5.41876   20.43651
-174.55132   21.88174
 -11.54737  -64.00522
 -16.73567   72.33965
-174.21070  -30.42358
  -5.07756  -11.89505
-171.53667   54.13545
-144.44808  -81.50930
  -6.44453   40.40337
-175.11585    1.90258
  -6.78652  -44.20037
-122.62565   84.25273
-172.43607  -50.36800
  -4.84300    8.09294
-174.22365   34.23490
 -20.08723  -76.04435
  -9.57952   60.29981
-175.04674  -18.08924
  -5.14099  -24.25302
-168.28388   66.39237
-166.21139  -70.14672
  -5.23943   28.08391
-175.25400   14.26152
  -8.31922  -56.52253
 -26.26445   79.65903
-174.23634  -38.07366
  -4.52521   -4.26424
-173.45831   46.58295
 -80.64235  -85.47032
  -6.66196   48.05285
-175.55178   -5.73632
  -5.48984  -36.61252
-157.69842   78.38309
-171.74799  -58.00950
  -4.50852   15.73817
-175.16919   26.62587
 -11.94379  -68.78018
 -11.43097   67.91076
-175.27814  -25.73937
  -4.41580  -16.62982
-171.82838   58.91088
-160.08815  -77.61970
  -5.13443   35.73742
-175.82802    6.62808
  -6.28652  -48.96671
 -68.35868   85.58774
-174.15144  -45.72831
  -4.06441    3.37703
-174.80489   38.99132
 -25.65489  -80.69548
  -7.09764   55.70394
-175.91833  -13.38378
  -4.51617  -29.00004
-167.74962   71.16837
-170.49357  -65.64356
  -4.23232   23.39057
-175.91481   18.99968
  -8.01780  -61.30038
 -15.39561   75.47050
-175.45032  -33.39554
  -3.82267   -8.99382
-173.98253   51.35146
-136.90522  -84.53270
  -5.10983   43.39584
-176.31048   -1.01541
  -4.88939  -41.37110
-148.77535   82.95451
-173.91648  -53.38603
  -3.67012   11.02647
-175.80512   31.37530
 -12.66759  -73.55653
  -7.90715   63.35308
-176.23294  -21.03807
  -3.75230  -21.37085
-172.14584   63.69091
-167.94275  -73.25353
  -4.00328   31.04880
-176.52449   11.36117
  -5.73015  -53.73701
 -27.92937   82.80304
-175.56562  -41.05665
  -3.32161   -1.34823
-175.43056   43.75161
 -41.85450  -85.08482
  -5.18415   51.05803
-176.72854   -8.66663
  -3.86450  -33.75140
-166.75127   75.94408
-173.44300  -61.04484
  -3.32270   18.68234
-176.58485   23.74306
  -7.67572  -66.08231
  -9.50333   70.99242
-176.51004  -28.69785
  -3.12867  -13.72985
-174.58094   56.12313
-160.98306  -80.77021
  -3.81274   38.71176
-177.04120    3.71357
  -4.23139  -46.13262
-114.00819   86.81492
-175.62051  -48.72174
  -2.88344    6.30462
-176.47771   36.12808
 -14.09071  -78.33001
  -5.40099   58.72283
-177.10376  -16.32384
  -3.07160  -26.11606
-172.52461   68.47446
-172.50840  -68.70119
  -3.00513   26.34329
-177.21971   16.09959
  -5.07709  -58.50957
 -13.40669   78.59498
-176.76299  -36.36203
  -2.59922   -6.08030
-176.12939   48.51384
-112.83754  -87.24237
  -3.65357   46.37856
-177.49605   -3.94078
  -3.16511  -38.50508
-164.61028   80.71241
-175.60146  -56.38996
  -2.48493   13.96297
-177.28068   28.48957
  -7.24259  -70.86720
  -5.86719   66.38864
-177.45522  -23.98565
  -2.42842  -18.47011
-175.30511   60.89606
-170.38415  -76.34513
  -2.70051   34.00818
-177.75896    8.44816
  -3.48142  -50.89498
 -32.32069   85.93246
-177.00649  -44.02966
  -2.13097    1.57544
-177.21068   40.88210
 -17.61032  -83.08689
  -3.51917   54.04844
-177.91375  -11.60010
  -2.35572  -30.86332
-173.03920   73.26034
-175.47259  -64.06051
  -2.10533   21.62538
-177.92899   20.84115
  -4.25988  -63.28223
  -6.90207   74.05217
-177.80246  -31.65086
  -1.88238  -10.81684
-176.94322   53.27569
-162.69400  -83.91965
  -2.38883   41.67601
-178.23744    0.79111
  -2.39061  -43.25882
-157.83016   85.44011
-177.26048  -51.69994
  -1.69789    9.23558
-178.02210   33.23701
  -6.60258  -75.65364
  -3.40190   61.72072
-178.31637  -19.26292
  -1.70585  -23.21241
-176.24538   65.66766
-175.13131  -71.73236
  -1.72320   29.29062
-178.47867   13.18607
  -2.58774  -55.65556
 -10.01133   81.70032
-178.16914  -39.31840
  -1.39682   -3.15856
-178.03611   45.63491
 -36.06949  -87.70422
  -2.04143   49.34582
-178.68235   -6.86976
  -1.58256  -35.61033
-173.88142   78.04676
-177.55902  -59.37205
  -1.27682   16.89866
-178.66947   25.58360
  -3.15420  -68.05176
  -3.28865   69.39482
-178.72675  -26.92796
  -1.15590  -15.55555
-177.93716   58.03412
-174.17004  -79.40339
  -1.31240   36.95751
-178.96815    5.52662
  -1.50298  -48.00994
 -62.50981   88.89096
-178.58944  -46.98712
  -0.94347    4.50294
-178.83410   37.98293
  -5.41019  -80.43911
  -1.60869   57.01653
-179.11770  -14.53295
  -0.94241  -27.95442
-177.57827   70.43372
-177.97611  -67.04506
  -0.84395   24.56331
-179.21600   17.92500
  -1.46702  -60.41075
  -3.14196   77.07017
-179.17263  -34.59392
  -0.66577   -7.89499
-178.99968   50.38347
-167.91753  -87.05488
  -0.83544   44.62473
-179.42663   -2.13543
  -0.72351  -40.35444
-175.75239   82.82944
-179.12165  -54.65565
  -0.49766   12.16615
-179.46146   30.32454
  -1.50010  -72.81234
  -0.98611   64.68661
-179.56799  -22.19708
  -0.40341  -20.29412
-179.21992   62.78466
-178.72846  -74.71735
  -0.37061   32.22816
-179.70337   10.26340
  -0.44655  -52.75493
  -2.71637   84.74613
-179.69326  -42.25935
  -0.20540   -0.23247
-179.74983   42.72444
  -1.94399  -85.21420
  -0.22976   52.29060
-179.87932   -9.79856
  -0.11561  -32.69360
-179.70404   75.18570
-179.88363  -62.32183
  -0.03448   19.82963
-179.98828   22.66260
   0.02573  -65.15483
   0.10698   72.35290
 179.93767  -29.86068
   0.07755  -12.63153
 179.82985   55.12366
 179.10282  -82.38306
   0.18317   39.89161
 179.83767    2.60047
   0.26032  -45.09243
 175.13722   87.57624
   1.16591   78.77108
 179.69156  -36.28071
   0.27186   -6.21106
 179.55773   48.70252
 165.30573  -88.76398
   0.48517   46.31114
 179.64246   -3.81985
   0.48463  -38.67131
 177.39758   81.15557
 179.23929  -56.34089
   0.45651   13.85056
 179.47033   28.64022
   1.50412  -71.12745
   1.26767   66.36912
 179.42068  -23.88095
   0.58176  -18.60930
 178.81446   61.09724
 177.47194  -76.39258
   0.74251   33.91087
 179.35495    8.57861
   1.04943  -51.06668
  10.82722   86.37197
 179.02409  -43.94000
   0.72456    1.45180
 179.01105   41.03609
   6.78299  -83.48736
   1.34170   53.96773
 179.17263  -11.48181
   0.97122  -31.00563
 176.99517   73.48002
 178.00261  -63.99254
   0.96450   21.51126
 179.01584   20.97538
   2.10500  -63.45499
   3.49469   74.00910
 178.84565  -31.53990
   1.02406  -10.94545
 178.27614   53.42698
 169.95535  -83.97671
   1.43061   41.56727
 178.90793    0.91593
   1.53265  -43.39810
 164.50747   85.74656
 178.13774  -51.59246
   1.19350    9.11302
 178.56301   33.36900
   4.99229  -75.81787
   2.61588   61.61327
 178.66103  -19.14117
   1.40124  -23.33999
 176.80668   65.80519
 175.77857  -71.62279
   1.54774   29.16817
 178.58902   13.31127
   2.48071  -55.78242
   9.71942   81.58122
 178.14449  -39.19341
   1.46198   -3.28304
 177.87679   45.75668
  40.96809  -87.70748
   2.33416   49.21566
 178.44313   -6.74448
   1.93134  -35.72985
 172.24915   78.13213
 176.84968  -59.23217
   1.70516   16.77099
 178.16405   25.70273
   4.50595  -68.14526
   4.79281   69.23485
 178.07398  -26.79603
   1.80803  -15.67575
 176.66056   58.13177
 170.44879  -79.18591
   2.25577   36.81881
 178.16379    5.64924
   2.76973  -48.11107
  71.21199   88.02413
 177.23334  -46.83783
   1.91942    4.37649
 177.54065   38.08766
  11.82361  -80.40564
   3.62018   56.84985
 177.93473  -14.40102
   2.29152  -28.06321
 173.87609   70.47141
 174.74136  -66.84605
   2.29210   24.42378
 177.78242   18.03854
   4.32544  -60.47339
   9.45757   76.79097
 177.36422  -34.44381
   2.21673   -8.01421
 176.51668   50.46036
 143.28832  -86.25390
   3.16716   44.45938
 177.71697   -2.00933
   3.02696  -40.44181
 161.63945   82.60074
 175.96020  -54.46683
   2.42140   12.03154
 177.22837   30.42096
   8.16997  -72.77789
   5.65021   64.45688
 177.35138  -22.05172
   2.64219  -20.39928
 174.52749   62.80518
 170.59327  -74.39654
   2.99929   32.06875
 177.39440   10.37763
   4.27775  -52.80343
  25.92640   84.03028
 176.45833  -42.08066
   2.64957   -0.35670
 176.35883   42.79160
  30.07571  -84.62075
   4.41998   52.08351
 177.22449   -9.66284
   3.28044  -32.77548
 169.16195   75.05556
 174.01182  -62.06772
   2.99795   19.68013
 176.91532   22.75756
   6.82649  -65.12424
   9.38388   72.00273
 176.65046  -29.69391
   3.00497  -12.73919
 174.82971   55.13891
 158.90566  -81.71089
   3.89513   39.70200
 176.97906    2.72131
   4.31035  -45.13619
 126.77415   86.17772
 175.23095  -49.70020
   3.12950    7.29518
 176.17727   35.12620
  14.44977  -77.28889
   6.28676   59.67887
 176.65772  -17.30929
   3.54818  -25.11295
 171.54890   67.42658
 170.61878  -69.60964
   3.68936   27.31958
 176.58287   15.09850
   6.18295  -57.46503
  18.40445   79.35859
 175.76832  -37.32369
   3.39905   -5.08419
 174.95542   47.47460
  91.29452  -86.57014
   5.09353   47.31722
 176.51479   -4.92886
   4.40403  -37.47245
 160.43301   79.44980
 173.44392  -57.29055
   3.68363   14.93946
 175.96385   27.46497
  10.43708  -69.70647
   9.39429   67.21740
 175.97870  -24.94601
   3.84455  -17.45520
 172.65588   59.77956
 163.29092  -76.99166
   4.55483   34.94598
 176.21410    7.44502
   5.85614  -49.80562
  57.26304   85.48431
 174.60134  -44.93481
   3.84447    2.56416
 174.96920   39.81349
  27.21732  -81.48319
   6.80355   54.90299
 175.97609  -12.57092
   4.55251  -29.81308
 167.08255   71.95540
 170.57963  -64.82610
   4.34764   22.57347
 175.71006   19.80888
   8.69103  -62.07954
  15.55447   74.61728
 175.13241  -32.56912
   4.18356   -9.80345
 173.23988   52.12782
 139.04349  -83.63736
   5.68867   42.55322
 175.79090   -0.20138
   5.71064  -42.14845
 140.72815   83.27281
 172.96523  -52.51636
   4.36497   10.20393
 174.89827   32.15669
  16.09297  -74.16022
   9.45775   62.43586
 175.32956  -20.20220
   4.75624  -22.15907
 169.72661   64.36103
 165.27312  -72.23886
   5.17256   30.19336
 175.40576   12.15912
   7.77534  -54.43939
  32.38954   81.51307
 174.03292  -40.17264
   4.58098   -2.15917
 173.54739   44.47628
  58.40747  -84.57263
   7.25407   50.13083
 175.29142   -7.83876
   5.68891  -34.49511
 159.72412   76.29976
 170.49467  -60.04679
   4.99165   17.83246
 174.75328   24.50529
  12.15875  -66.61862
  14.11286   69.85826
 174.52792  -27.81893
   5.02031  -14.51164
 171.07455   56.73805
 152.65711  -79.27559
   6.23684   37.79331
 175.03800    4.51717
   7.26754  -46.79577
  95.49694   84.98693
 172.53513  -47.74658
   5.05650    5.47570
 173.68004   36.82756
  25.96253  -78.33827
   9.56240   57.65900
 174.68693  -15.46450
   5.76506  -26.84698
 165.55926   68.84469
 166.35327  -67.47660
   5.76823   25.44605
 174.53570   16.86059
  10.24066  -59.02090
  24.07754   76.98372
 173.49953  -35.41542
   5.35417   -6.87228
 171.83147   49.10542
 109.33839  -84.31952
   7.66992   45.36377
 174.58953   -3.11504
   7.00174  -39.15314
 146.06160   80.21276
 170.37149  -55.27262
   5.63644   13.09858
 173.68463   29.18352
  17.25164  -71.02825
  13.28793   65.09461
 173.93710  -23.07495
   5.92901  -19.20551
 168.24005   61.28420
 158.18302  -74.66239
   6.76018   33.03916
 174.24043    9.22413
   9.17161  -51.40343
  53.51432   82.86876
 172.12850  -42.98255
   5.77227    0.75708
 172.25768   41.47079
  45.33875  -81.81039
   9.70340   52.88776
 174.03657  -10.73495
   6.90236  -31.51422
 159.21826   73.15291
 166.98992  -62.71282
   6.35784   20.70587
 173.58250   21.54588
  13.53443  -63.52294
  20.17409   72.32372
 172.98212  -30.66474
   6.18045  -11.57232
 169.70349   53.68758
 137.19063  -81.00686
   8.07153   40.60309
 173.85628    1.59785
   8.55124  -43.77928
 118.75071   82.94137
 170.21306  -50.50455
   6.29570    8.37390
 172.46861   33.83827
  25.30791  -75.19353
  12.79534   60.33162
 173.34529  -18.33905
   6.93319  -23.88115
 164.36809   65.73041
 161.06296  -69.97433
   7.27533   28.29237
 173.38079   13.91642
  11.56783  -55.95507
  35.95781   78.94030
 171.72835  -38.22555
   6.52670   -3.94940
 170.56014   46.07712
  81.01971  -83.36364
   9.87910   48.12314
 173.36512   -6.01571
   8.20865  -36.15476
 148.76901   77.11048
 167.36877  -57.95132
   6.95509   15.97471
 172.52013   26.21068
  18.14367  -67.89736
  17.98104   67.61810
 172.46589  -25.92224
   7.07846  -16.25597
 166.98349   58.20237
 148.66553  -76.76530
   8.47332   35.85011
 173.07681    6.29722
  10.42184  -48.36253
  79.19994   82.94973
 170.02004  -45.74365
   6.98265    3.66068
 171.05869   38.46263
  39.10459  -78.84033
  12.50882   55.57219
 172.73951  -13.61312
   8.06185  -28.53377
 158.80612   70.01078
 162.77186  -65.25750
   7.79570   23.55458
 172.43894   18.59045
  14.68185  -60.42495
  28.05681   74.52819
 171.32215  -33.47693
   7.33530   -8.64089
 168.48630   50.63337
 116.72473  -81.82669
  10.08963   43.36623
 172.65930   -1.30914
   9.73776  -40.76065
 130.42094   80.28325
 167.57848  -53.19446
   7.57243   11.25455
 171.31602   30.84961
  24.95254  -72.05200
  16.62726   62.89420
 171.93849  -21.18959
   8.07017  -20.91929
 163.38564   62.61688
 154.36217  -72.25309
   8.88641   31.10620
 172.23473   10.98000
  12.73564  -52.88699
  51.87551   80.23715
 169.79168  -40.99103
   7.71080   -1.03859
 169.39214   43.04736
  63.06084  -81.29620
  12.36447   50.81836
 172.10759   -8.89927
   9.35184  -33.15728
 150.34885   73.99369
 163.85638  -60.52935
   8.33288   18.82752
 171.39073   23.24185
  18.87946  -64.77032
  23.79522   69.95354
 170.89986  -28.73811
   8.21554  -13.31407
 165.88753   55.12010
 136.08088  -78.37173
  10.33627   38.61822
 171.90521    3.38212
  11.56329  -45.32103
 101.06329   81.72081
 167.66603  -48.44407
   8.22196    6.54759
 169.92819   35.45574
  35.59599  -75.79542
  15.75280   58.16383
 171.38887  -16.46861
   9.18230  -25.55743
 158.43747   66.87469
 157.64328  -67.63771
   9.32008   26.37286
 171.31124   15.64257
  15.67502  -57.32858
  38.26904   76.34384
 169.52622  -36.24795
   8.49464   -5.72105
 167.38201   47.57960
  95.13122  -81.46982
  12.32722   46.07180
 171.43737   -4.19981
  10.85127  -37.74377
 136.84047   77.39757
 164.56284  -55.79830
   8.89757   14.11312
 170.20633   27.86522
  24.77535  -68.91555
  21.21219   65.31077
 170.45272  -24.01066
   9.18783  -17.96494
 162.53824   59.50720
 145.86229  -74.21674
  10.62120   33.88042
 171.08757    8.05497
  13.78864  -49.82058
  70.67379   80.59825
 167.65792  -43.70173
   8.91604    1.85627
 168.30120   40.01993
  52.70077  -78.71551
  15.18369   53.43329
 170.80649  -11.76131
  10.44836  -30.16431
 151.33644   70.87286
 159.71166  -62.97620
   9.78276   21.65173
 170.28403   20.28055
  19.52112  -61.64923
  31.02742   72.02637
 169.22106  -31.51579
   9.35041  -10.38339
 164.90456   52.04092
 120.52649  -79.25709
  12.37693   41.33408
 170.71610    0.48264
  12.62444  -42.28258
 115.66402   79.64106
 165.01737  -51.06925
   9.50030    9.41349
 168.84792   32.45367
  33.41310  -72.71863
  19.53472   60.63641
 169.97247  -19.29632
  10.27675  -22.58868
 158.08574   63.74590
 151.37480  -69.79402
  10.94744   29.15428
 170.18898   12.70579
  16.56290  -54.23687
  51.03547   77.59873
 167.56946  -38.96902
   9.66799   -2.81655
 166.36001   44.52975
  77.57407  -80.06492
  14.82651   48.70655
 170.18067   -7.06997
  11.91132  -34.73209
 140.75041   74.41368
 161.08445  -58.29314
  10.28264   16.94467
 169.12584   24.88853
  24.71859  -65.78569
  26.72990   67.53288
 168.87280  -26.79610
  10.29694  -15.02161
 161.77900   56.40380
 135.27833  -75.73428
  12.50200   36.60676
 169.92975    5.14501
  14.75941  -46.75908
  88.82060   79.92468
 165.29039  -46.34553
  10.15205    4.73108
 167.26642   36.99822
  46.41597  -75.90415
  18.40486   55.94772
 169.45083  -14.59706
  11.51269  -27.17922
 151.96839   67.75325
 154.79157  -65.25155
  11.31880   24.44146
 169.18890   17.33021
  20.10652  -58.53588
  39.94198   73.73532
 167.40935  -34.24752
  10.49272   -7.46756
 164.00073   48.96776
 103.70744  -79.24344
  14.62744   43.98651
 169.50003   -2.39720
  13.62753  -39.25043
 124.89808   77.11957
 162.01664  -53.60117
  10.82822   12.25378
 167.80260   29.45971
  31.97429  -69.62802
  23.97007   62.95581
 168.47716  -22.09060
  11.35674  -19.63089
 157.73523   60.62570
 143.74176  -71.64660
  12.69608   31.89150
 169.06235    9.78367
  17.37940  -51.15239
  65.72271   78.11496
 165.42351  -41.62978
  10.86472    0.06871
 165.39677   41.48688
  65.30071  -77.97713
  17.63649   51.25429
 168.87904   -9.91514
  12.93406  -31.72885
 143.30833   71.38242
 157.04873  -60.64972
  11.74001   19.74379
 168.06252   21.92286
  24.75156  -62.66384
  33.36593   69.49633
 167.18196  -29.53893
  11.40747  -12.09279
 161.07645   53.30881
 122.74901  -76.65323
  14.55403   39.27561
 168.75197    2.25395
  15.67244  -43.70534
 103.36728   78.39819
 162.64692  -48.90777
  11.42864    7.58148
 166.27078   33.98531
  42.34561  -72.97973
  22.10640   58.33621
 168.02896  -17.40130
  12.55734  -24.20524
 152.36468   64.63814
 148.94395  -67.30279
  12.95644   27.19006
 168.09515   14.39427
  20.66032  -55.43193
  50.59854   74.95608
 165.44210  -36.92428
  11.65177   -4.57032
 163.15107   45.90323
  88.30679  -78.33648
  17.12444   46.56216
 168.24743   -5.25316
  14.59040  -36.22755
 130.90972   74.37239
 158.59802  -56.01747
  12.21677   15.06341
 166.77915   26.47703
  30.99902  -66.53284
  29.18393   65.07818
 166.88865  -24.84514
  12.43274  -16.68743
 157.37582   57.51542
 134.61776  -73.09522
  14.58643   34.57606
 167.92204    6.87987
  18.14893  -48.07742
  80.61779   77.80043
 163.05621  -44.21797
  12.09418    2.93058
 164.47375   38.45381
  57.01812  -75.50208
  20.81296   53.69517
 167.52192  -12.73045
  13.93310  -28.73710
 145.05925   68.32749
 152.35223  -62.83088
  13.28297   22.50443
 167.00561   18.97149
  24.85670  -59.55140
  41.25927   71.11991
 165.36168  -32.23121
  12.52882   -9.18205
 160.40843   50.22419
 109.16668  -76.84904
  16.80573   41.87564
 167.54500   -0.61417
  16.54674  -40.66201
 113.92721   76.30449
 159.67970  -51.37064
  12.75597   10.40275
 165.30013   30.98417
  39.57113  -69.99565
  26.37459   60.56685
 166.52839  -20.16822
  13.59341  -21.24559
 152.59226   61.52997
 142.03778  -69.06341
  14.71262   29.89003
 166.99326   11.47623
  21.19951  -52.33902
  62.60449   75.56528
 163.29401  -39.53558
  12.83668   -1.69560
 162.33658   42.84973
  75.96138  -76.72115
  19.90930   49.04495
 166.94848   -8.08068
  15.52769  -33.21678
 134.99633   71.50367
 154.68893  -58.29043
  13.67772   17.83681
 165.76616   23.50875
  30.33660  -63.43864
  35.29280   66.94833
 165.19135  -27.55280
  13.51439  -13.76172
 157.00041   54.41645
 124.13315  -74.03017
  16.64116   37.19817
 166.75897    3.99822
  18.88974  -45.01413
  93.85140   76.71681
 160.43152  -46.71898
  13.36591    5.76464
 163.57596   35.43324
  51.33299  -72.81008
  24.41755   56.00484
 166.09815  -15.51053
  14.92021  -25.75987
 146.28755   65.26166
 146.89382  -64.79025
  14.92595   25.21980
 165.94531   16.03776
  25.02358  -56.44978
  50.40544   72.31006
 163.39146  -34.86378
  13.67002   -6.29313
 159.75867   47.15184
  95.99630  -76.29300
  19.28878   44.39348
 166.29956   -3.45507
  17.39744  -37.63160
 121.40394   73.86663
 156.33596  -53.71257
  14.14467   13.18973
 164.34240   27.99772
  37.61332  -66.97913
  31.29641   62.60017
 164.93570  -22.89137
  14.63088  -18.30351
 152.69106   58.43076
 134.02222  -70.45473
  16.60596   32.53275
 165.87419    8.57972
  21.73643  -49.25883
  75.02116   75.48756
 160.93701  -42.06911
  14.05654    1.15242
 161.54233   39.80962
  66.71959  -74.62265
  23.02755   51.41556
 165.59303  -10.87478
  16.45172  -30.22090
 137.87814   68.56623
 150.21469  -60.38603
  15.22363   20.56781
 164.75344   20.55800
  29.89947  -60.34926
  42.36823   68.50013
 163.36825  -30.20545
  14.61077  -10.85729
 156.60366   51.33030
 112.81594  -74.36048
  18.88534   39.74645
 165.56421    1.14278
  19.61597  -41.96467
 104.52441   75.03354
 157.50980  -49.11539
  14.68967    8.56608
 162.69093   32.42781
  47.31585  -69.99256
  28.51450   58.15366
 164.59593  -18.24948
  15.90575  -22.80020
 147.15433   62.19272
 140.59760  -66.47194
  16.68461   27.88223
 164.87247   13.12511
  25.24589  -53.36049
  60.53937   72.97664
 161.24882  -37.42603
  14.83991   -3.42998
 159.11473   44.09369
  84.48593  -75.07187
  22.03793   46.81331
 165.00620   -6.26408
  18.23697  -34.61662
 126.74956   71.22217
 152.56019  -55.90748
  15.60589   15.93674
 163.38707   25.02889
  36.20422  -63.94566
  36.94479   64.38856
 163.23643  -25.56345
  15.67897  -15.38233
 152.68608   55.34241
 125.01005  -71.39434
  18.65679   35.10833
 164.72919    5.70857
  22.28047  -46.19307
  86.69801   74.73598
 158.34041  -44.51041
  15.32053    3.96925
 160.75624   36.78522
  59.93124  -72.21506
  26.52741   53.65086
 164.17046  -13.62999
  17.37312  -27.24274
 139.96394   65.58909
 145.10826  -62.26335
  16.86794   23.24947
 163.73170   17.62805
  29.63370  -57.26764
  50.38043   69.66091
 161.40086  -32.79383
  15.73060   -7.97787
 156.18124   48.25856
 101.52689  -74.05065
  21.34624   42.20760
 164.32881   -1.68209
  20.33894  -38.93120
 112.71747   72.93081
 154.24894  -51.38648
  16.07560   11.32964
 161.80803   29.44022
  44.40178  -67.10002
  33.16412   60.10614
 163.00269  -20.94067
  16.89908  -19.86122
 147.75689   59.12594
 133.45044  -67.81278
  18.57584   30.48298
 163.77842   10.23714
  25.51990  -50.28511
  71.09395   73.05941
 158.90932  -39.90568
  16.04726   -0.59682
 158.46670   41.05174
  75.12465  -73.33467
  25.09020   49.11646
 163.65520   -9.03614
  19.07581  -31.61961
 130.64690   68.45124
 148.29868  -57.92428
  17.15145   18.63747
 162.42474   22.08069
  35.18448  -60.90490
  43.35355   65.87733
 161.41502  -28.17621
  16.74633  -12.48558
 152.59344   52.26674
 115.34326  -71.81336
  20.88710   37.60536
 163.54964    2.86688
  22.83917  -43.14359
  96.81885   73.40498
 155.47149  -46.84252
  16.63802    6.74998
 159.96819   33.77894
  54.91920  -69.61172
  30.45654   55.72340
 162.66962  -16.34026
  18.30127  -24.28518
 141.49649   62.58957
 139.32717  -63.87497
  18.62506   25.87397
 162.69230   14.72227
  29.50456  -54.19631
  59.13877   70.36210
 159.26924  -35.30730
  16.88235   -5.12742
 155.72939   45.20295
  91.12686  -73.13869
  24.05296   44.56613
 163.04369   -4.47167
  21.06804  -35.91596
 118.91170   70.54816
 150.60664  -53.50782
  17.53429   14.04951
 160.91796   26.47323
  42.24699  -64.16205
  38.41122   61.82094
 161.30504  -23.57669
  17.90882  -16.94621
 148.15696   56.06528
 125.54823  -68.74875
  20.61783   33.01209
 162.65477    7.37772
  25.84360  -47.22536
  81.33965   72.55239
 156.34693  -42.28850
  17.30087    2.20178
 157.80639   38.02809
  67.78851  -71.22794
  28.48315   51.28098
 162.23647  -11.76567
  19.92306  -28.64322
 133.54168   65.60126
 143.50754  -59.72676
  18.79387   21.28483
 161.44681   19.15629
  34.45431  -57.86350
  50.48355   67.00852
 159.45482  -30.72030
  17.84128   -9.61696
 152.42374   49.20562
 105.56423  -71.67796
  23.32033   40.01069
 162.32694    0.05908
  23.41882  -40.11236
 105.12360   71.62358
 152.29677  -49.04564
  18.01868    9.48924
 159.16948   30.79329
  51.17043  -66.88299
  34.85637   57.60118
 161.07875  -18.99885
  19.24469  -21.35128
 142.62667   59.57888
 132.87768  -65.16916
  20.51032   28.43249
 161.62702   11.84427
  29.48903  -51.13757
  68.27309   70.55545
 156.95220  -37.73363
  18.07443   -2.31024
